"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
Govt. Girls Middle School (GGMS),Droshp,001110401,,,,80,53,133,,,,
Murdan,001110402,,,,317,264,581,,,,,
"",,Mian Shehr,001110403,,,,54,44,98,,,
"",,TOTAL VOTERS,,,,,451,361,812,,,
"",,,,,,,,,,,,
110,"Govt. Girls Primary School (GGPS)Utrai",Purtoo,001110404,,,,244,195,439,2,1,3
"",,Shagram,001110405,,,,154,130,284,,,
"",,Deri,001110406,,,,32,28,60,,,
"",,Khatinj,001110407,,,,78,54,132,,,
"",,TOTAL VOTERS,,,,,508,407,915,,,
"",,,,,,,,,,,,
111,Govt.  Primary School (GPS) Kilishpi,Rondoor,001120101,,,,25,17,42,2,1,3
"",,Bokhtuli Gole,001120102,,,,119,102,221,,,
"",,Kelishpi,001120103,,,,170,165,335,,,
"",,Behtuli-Deh,001120104,,,,108,95,203,,,
"",,Kaset,001120105,,,,59,48,107,,,
"",,Pachili,001120106,,,,61,43,104,,,
"",,TOTAL VOTERS,,,,,542,470,1012,,,
"",,,,,,,,,,,,
112,Govt. Primary School (GPS) Parsan,Parsan,001120201,,,,315,241,556,2,1,3
"",,Teligram,001120202,,,,107,73,180,,,
"",,Bilbil,001120203,,,,178,121,299,,,
"",,TOTAL VOTERS,,,,,600,435,1035,,,
"",,,,,,,,,,,,
113,Govt. Primary School (GPS) Madashil,Shah,001120204,,,,142,103,245,1,1,2
"",,Madashil,001120301,,,,307,245,552,,,
"",,TOTAL VOTERS,,,,,449,348,797,,,
"",,,,,,,,,,,,
114,Govt. Primary School (GPS) Tosqar,Toshqar,001120205,,,,237,265,502,1,1,2
"",,TOTAL VOTERS,,,,,237,265,502,,,
"",,,,,,,,,,,,
115,Govt. Middle School (GMS) Herth,Gree,001120206,,,,136,112,248,2,1,3
"",,Loligram,001120302,,,,113,85,198,,,
"",,Ajran-Deh,001120303,,,,152,111,263,,,
"",,Oraagh,001120304,,,,110,79,189,,,
"",,TOTAL VOTERS,,,,,511,387,898,,,
"",,,,,,,,,,,,
116,Govt. High School (GHS) Susoom,Dardai,001120305,,,,99,82,181,2,2,4
"",,Susoom,001120306,,,,301,268,569,,,
"",,Pitra Gram,001120403,,,,311,231,542,,,
"",,TOTAL VOTERS,,,,,711,581,1292,,,
"",,,,,,,,,,,,
117,Govt. Primary School (GPS) Kiar,Lasht Susoom,001120307,,,,139,91,230,1,1,2
"",,Kiar,001120401,,,,288,202,490,,,
"",,TOTAL VOTERS,,,,,427,293,720,,,
"",,,,,,,,,,,,
118,Govt. Middle School (GMS) Breshgram,Shah Nuroon,001120402,,,,56,49,105,1,1,2
"",,Orghoch,001120404,,,,146,99,245,,,
"",,Shot,001120502,,,,234,202,436,,,
"",,TOTAL VOTERS,,,,,436,350,786,,,
"",,,,,,,,,,,,
119,Govt. Primary School (GPS) Gram,Gram,001120405,,,,237,194,431,1,1,2
"",,Dardmir,001120406,,,,71,52,123,,,
"",,Kurroom,001120501,,,,127,90,217,,,
"",,TOTAL VOTERS,,,,,435,336,771,,,
"",,,,,,,,,,,,
120,Govt. Primary School (GPS) Sunich,Shershal,001120504,,,,199,139,338,1,1,2
"",,Sunich,001120506,,,,234,189,423,,,
"",,TOTAL VOTERS,,,,,433,328,761,,,
"",,,,,,,,,,,,
121,Govt. Primary School (GPS) Hinjil,Kherchum,001120503,,,,40,40,80,1,1,2
"",,Hinjil,001120505,,,,397,309,706,,,
"",,TOTAL VOTERS,,,,,437,349,786,,,
"",,,,,,,,,,,,
122,"Govt. Higher Secondary (GHSS)Garamchashma",Chirvill,001130101,,,,79,73,152,1,1,2
"",,Postaki,001130103,,,,140,104,244,,,
"",,Niwest,001130505,,,,118,100,218,,,
"",,TOTAL VOTERS,,,,,337,277,614,,,
"",,,,,,,,,,,,
123,Govt. Primary School (GPS) What,Burbunoo,001130102,,,,85,58,143,2,1,3
"",,Zhitoor,001130104,,,,280,222,502,,,
"",,Wahat,001130105,,,,147,105,252,,,
"",,Zhitoor Sanik,001130106,,,,43,28,71,,,
"",,Kuch,001130202,,,,26,21,47,,,
"",,Luhook,001130203,,,,50,44,94,,,
"",,TOTAL VOTERS,,,,,631,478,1109,,,
"",,,,,,,,,,,,
124,Govt. High School (GHS) Parabek,Parabek,001130201,,,,510,420,930,2,1,3
"",,TOTAL VOTERS,,,,,510,420,930,,,
"",,,,,,,,,,,,
125,Govt. Boys Primary School (GBPS) Rui,Rui,001130204,,,,253,202,455,1,1,2
"",,TOTAL VOTERS,,,,,253,202,455,,,
"",,,,,,,,,,,,
126,Govt. Primary School (GPS) Gobore,Gobore,001130301,,,,260,172,432,2,1,3
"",,Merdeen,001130302,,,,132,83,215,,,
"",,Sepokht,001130303,,,,154,111,265,,,
"",,TOTAL VOTERS,,,,,546,366,912,,,
"",,,,,,,,,,,,
127,Govt. Primary School (GPS) Gohik,Gohik,001130304,,,,120,103,223,2,2,4
"",,Birzeen,001130305,,,,245,224,469,,,
"",,Ughuti,001130306,,,,192,145,337,,,
"",,Gufti,001130205,,,,210,178,388,,,
"",,TOTAL VOTERS,,,,,767,650,1417,,,
"",,,,,,,,,,,,
128,Govt. Primary School (GPS) Owirik,Owirik,001130401,,,,420,338,758,2,1,3
"",,Behmi,001130403,,,,77,67,144,,,
"",,TOTAL VOTERS,,,,,497,405,902,,,
"",,,,,,,,,,,,
129,Govt. Primary School (GPS) Munoor,Munoor,001130402,,,,419,362,781,2,2,4
"",,Thonik,001130405,,,,183,141,324,,,
"",,TOTAL VOTERS,,,,,602,503,1105,,,
"",,,,,,,,,,,,
130,Govt. Primary School (GPS) Begusht,Begusht,001130404,,,,443,366,809,1,1,2
"",,TOTAL VOTERS,,,,,443,366,809,,,
"",,,,,,,,,,,,
131,"Govt. Primary School (GPS), BashqirBala",Bashqir Payeen,001130501,,,,261,225,486,1,1,2
"",,Bashqir Bala,001130502,,,,224,164,388,,,
"",,TOTAL VOTERS,,,,,485,389,874,,,
"",,,,,,,,,,,,
132,"Govt. Boys Primary School (GBPS)Yurjugh",Yurjogh,001130503,,,,150,114,264,1,1,2
"",,Sanik,001130504,,,,257,191,448,,,
"",,TOTAL VOTERS,,,,,407,305,712,,,
"",,,,,,,,,,,,
133,"Govt. Girls Middle (GGMS) SchoolBakarabad",,,"MC Chitral BakarabadBala",001140101,,476,326,802,2,1,3
"",,,,"MC Chitral BakarabadPayeen",001140102,,254,162,416,,,
"",,,,TOTAL VOTERS,,,730,488,1218,,,
"",,,,,,,,,,,,
"",,,MC Chitral/Shot Jugoor,001140103,,,365,365,,,,
"","Govt. Girls Middle School (GGMS)Jughoor (Female)",,,MC Chitral/Jugoor Khas,001140104,,,158,158,,,
"",,,,"MC Chitral Hinjoo GoleKuroo",001140105,,,244,244,,,
"",,,,"MC Chitral/Rizandeh/ChinJugoor",001140106,,,167,167,,,
"",,,,TOTAL VOTERS,,,0,934,934,,,
"",,,,,,,,,,,,
135,"Govt. Boys Middle School (GBMS)Jughoor (Male)",,,MC Chitral/Shot Jugoor,001140103,,561,,561,3,0,3
"",,,,MC Chitral/Jugoor Khas,001140104,,178,,178,,,
"",,,,MC Chitral Hinjoo Gole,001140105,,382,,382,,,
"",,,,"MC Chitral/Rizandeh/ChinJugoor",001140106,,209,,209,,,
"",,,,TOTAL VOTERS,,,1330,0,1330,,,
"",,,,,,,,,,,,
136,Govt Primary School (GPS) Jughoor,,,MC Chitral/Theing Jugoor,001140201,,194,137,331,2,1,3
"",,,,MC Chitral Jugoor Lasht,001140202,,174,111,285,,,
"",,,,MC Chitral/Dawashish,001140203,,255,195,450,,,
"",,,,TOTAL VOTERS,,,623,443,1066,,,
"",,,,,,,,,,,,
137,"Govt. Girls Degree College (GGDC),Denin",,,"MC Chitral/OfficerColonny Denin",001140205,,85,56,141,1,1,2
"",,,,"MC Chitral/Chew BazaarDenin",001140206,,5,2,7,,,
"",,,,"MC Chitral/GahatakDenin",001140204,,328,240,568,,,
"",,,,TOTAL VOTERS,,,418,298,716,,,
"",,,,,,,,,,,,
138,"Govt. Girls Middle School (GGMS),Denin",,,"MC Chitral/Gologh Denin-I",001140301,,148,90,238,1,1,2
"",,,,"MC Chitral/ Gologh DeninII",001140302,,96,90,186,,,
"",,,,"MC Chitral/Gologh Denin-III",001140303,,211,147,358,,,
"",,,,TOTAL VOTERS,,,455,327,782,,,
"",,,,,,,,,,,,
139,"Govt. Primary School (GPS), Lasht,Denin",,,MC Chitral/Denin Lasht,001140306,,453,311,764,1,1,2
"",,,,"MC Chitral/ GhazandehDenin",001140304,,284,238,522,,,
"",,,,MC Chitral/Shinjal Denin,001140305,,289,200,489,,,
"",,,,TOTAL VOTERS,,,453,311,764,,,
"",,,,,,,,,,,,
140,"Govt. Girls Middle School (GGMS),Singoor",,,"MC Chitral/ SingoorShahmiran-Deh",001140403,,570,416,986,2,1,3
"",,,,TOTAL VOTERS,,,570,416,986,,,
"",,,,,,,,,,,,
141,"Govt. Girls Primary School (GGPS)Mirandeh Singoor",,,"MC Chitral/ Singoor Lot-Deh",001140401,,224,159,383,2,2,4
"",,,,"MC Chitral/ SingorMirandeh",001140402,,550,369,919,,,
"",,,,,,,774,528,1302,,,
"",,,,,,,,,,,,
142,"Govt. High School (GHS), Balach",,,MC Chitral/ Balach Bala,001140404,,200,148,348,2,1,3
"",,,,MC Chitral/ Balach Pain-I,001140405,,141,101,242,,,
"",,,,MC Chitral/ Balach Pain-II,001140406,,273,191,464,,,
"",,,,TOTAL VOTERS,,,614,440,1054,,,
"",,,,,,,,,,,,
143,"Govt. High School (GHS), Chitral",,,MC Chitral/ Chew Dook,001140501,,454,330,784,3,2,5
"",,,,MC Chitral/ Goldur Bala,001140502,,301,235,536,,,
"",,,,MC Chitral/ Goldur-II,001140504,,109,72,181,,,
"",,,,TOTAL VOTERS,,,864,637,1501,,,
"",,,,,,,,,,,,
144,"Govt. Commerce College (GCC),Chitral",,,"MC Chitral/ RehankotShalidin",001140503,,522,359,881,2,1,3
"",,,,MC Chitral/ New Bazar,001140505,,8,8,16,,,
"",,,,MC Chitral/ Krup Risht,001140506,,11,7,18,,,
"",,,,"MC Chitral/ Shahi QillahRoad",001140602,,4,0,4,,,
"",,,,"MC Chitral/ SecreteriateRoad",001140603,,3,2,5,,,
"",,,,"MC Chitral/ Dak-khanaChowk",001140604,,7,11,18,,,
"",,,,MC Chitral/ Chew Pull,001140601,,8,9,17,,,
"",,,,TOTAL VOTERS,,,563,396,959,,,
"",,,,,,,,,,,,
145,"Elementary Education Foundation(EEF) Office Chitral",,,MC Chitral/ Zargrandeh,001140605,,327,248,575,1,1,2
"",,,,TOTAL VOTERS,,,327,248,575,,,
"",,,,,,,,,,,,
146,"Govt. Girls High School (GGHS), Mul-Deh, Chitral",,,"MC Chitral Mul-DehChitral",001140702,,334,273,607,2,2,4
"",,,,"MC Chitral Tor-DehChitral",001140701,,307,260,567,,,
"",,,,TOTAL VOTERS,,,641,533,1174,,,
"",,,,,,,,,,,,
147,"District Health Office (DHO), Chitral",,,MC Chitral/ Jhang Bazar,001140703,,298,221,519,2,1,3
"",,,,MC Chitral/ Thingshen,001140704,,365,215,580,,,
"",,,,TOTAL VOTERS,,,663,436,1099,,,
"",,,,,,,,,,,,
148,"Govt. Girls Middle School (GGMS),Muglan-Deh",,,MC Chitral Mughulan-Deh,001140705,,354,277,631,2,2,4
"",,,,"MC Chitral/ Dangrikan-Deh/Muglan-Deh",001140706,,305,235,540,,,
"",,,,TOTAL VOTERS,,,659,512,1171,,,
"",,,,,,,,,,,,
149,"Govt. Degree College (GDC), Chitral",,,"MC Chitral/ Hone Cantt.Area",001140801,,406,304,710,1,1,2
"",,,,TOTAL VOTERS,,,406,304,710,,,
"",,,,,,,,,,,,
150,"Govt. Boys Primary School (GBPS),Hone",,,"MC Chitral/ FaizabadHone/ Shiakotaik",001140802,,335,247,582,1,1,2
"",,,,TOTAL VOTERS,,,335,247,582,,,
"",,,,,,,,,,,,
151,"Govt. Girls Primary School (GGPS),Shiaqotek (FEMALE)",,,MC Chitral/ Uchosht,001140803,,,272,272,0,2,2
"",,,,"MC Chitral/ PacheliUchosht Balahisar",001140806,,,254,254,,,
"",,,,TOTAL VOTERS,,,,526,526,,,
"",,,,,,,,,,,,
152,,,,MC Chitral/ Uchosht,001140803,,348,,348,2,0,2
"",(MALE),,,"MC Chitral/ PacheliUchosht Balahisar",001140806,,346,,346,,,
"",,,,TOTAL VOTERS,,,694,,694,,,
"",,,,,,,,,,,,
153,"Govt. Girls Primary School Mustajapan-Deh",,,"MC Chitral/ Mustajapan-Deh",001140804,,555,414,969,2,1,3
"",,,,TOTAL VOTERS,,,555,414,969,,,
"",,,,,,,,,,,,
154,Govt. Middle School Khorkashan-Deh,,,"MC Chitral/ Khorkashan-Deh",001140805,,302,215,517,1,1,2
"",,,,TOTAL VOTERS,,,302,215,517,,,
"",,,,,,,,,,,,
155,"Govt. Girls Primary School (GGPS),Bakamak",,,MC Chitral/ Bakamak,001140807,,307,209,516,1,1,2
"",,TOTAL VOTERS,,,,,307,209,516,,,
"",,,,,,,,,,,,
156,"Govt. Girls Middle School (GGMS),Gohkir",Gohkir Torgram,002010101,,,,281,204,485,2,1,3
"",,Buzan-Deh Gohkir,002010102,,,,344,257,601,,,
"",,TOTAL VOTERS,,,,,625,461,1086,,,
"",,,,,,,,,,,,
157,"Govt. High School (GHS), Gohkir",Bindu Gohkir,002010103,,,,345,276,621,1,1,2
"",,TOTAL VOTERS,,,,,345,276,621,,,
"",,,,,,,,,,,,
158,"Govt Girls Primary School (GGPS),Lone, Bala",Lone Ghari,002010104,,,,111,87,198,1,1,2
"",,Ishplantek Lone,002010105,,,,245,207,452,,,
"",,TOTAL VOTERS,,,,,356,294,650,,,
"",,,,,,,,,,,,
159,"Govt. Middle School (GMS), Lone",Pashelli Lone,002010106,,,,272,251,523,2,1,3
"",,Dashmanan-Deh Lone,002010107,,,,229,234,463,,,
"",,TOTAL VOTERS,,,,,501,485,986,,,
"",,,,,,,,,,,,
160,"Govt. Primary School (GPS), Shabronz",Shah Bronz East,002010201,,,,251,191,442,1,1,2
"",,Shah Bronz West,002010202,,,,158,106,264,,,
"",,TOTAL VOTERS,,,,,409,297,706,,,
"",,,,,,,,,,,,
161,"Govt. High School (GHS), Barum",Lomali,002010203,,,,123,95,218,2,1,3
"",,Barun Owir Bala,002010204,,,,252,192,444,,,
"",,Barun Owir Payeen,002010205,,,,251,196,447,,,
"",,TOTAL VOTERS,,,,,626,483,1109,,,
"",,,,,,,,,,,,
162,"Govt. Middle School (GMS), Ririr",Ririe Owir Payeen,002010206,,,,401,295,696,2,2,4
"",,Ririe (Owir) Bala,002010207,,,,269,187,456,,,
"",,Parpish,002010208,,,,144,96,240,,,
"",,TOTAL VOTERS,,,,,814,578,1392,,,
"",,,,,,,,,,,,
163,"Govt. Primary School, Awi Oweer,",Awi Owir,002010301,,,,354,320,674,1,1,2
"",,TOTAL VOTERS,,,,,354,320,674,,,
"",,,,,,,,,,,,
164,"Govt. High School (GHS), ShongushOwir",Shongush Owir,002010302,,,,190,161,351,1,1,2
"",,TOTAL VOTERS,,,,,190,161,351,,,
"",,,,,,,,,,,,
165,"Govt. Primary School (GPS), PakhturiOwir",Pakhturi Owir-I,002010303,,,,10,11,21,1,1,2
"",,Pakhturi Owir-II,002010304,,,,394,349,743,,,
"",,TOTAL VOTERS,,,,,404,360,764,,,
"",,,,,,,,,,,,
166,"Govt. Girls School (GGPS) MuzhenOwir",Muzhen Owir,002010305,,,,319,259,578,1,1,2
"",,TOTAL VOTERS,,,,,319,259,578,,,
"",,,,,,,,,,,,
167,"Govt. Middle School (GMS), NichaghOwir",Nichagh Owir-I,002010306,,,,214,179,393,1,1,2
"",,Nichagh Owir-II,002010307,,,,202,153,355,,,
"",,TOTAL VOTERS,,,,,416,332,748,,,
"",,,,,,,,,,,,
168,"Govt. Primary School (GPS), Shogram",Shogram,002020101,,,,215,177,392,1,1,2
"",,TOTAL VOTERS,,,,,215,177,392,,,
"",,,,,,,,,,,,
169,"Govt. Primary School (GPS),Drungagh",Drongagh Dokan-Deh,002020102,,,,117,72,189,2,2,4
"",,Drongagh,002020103,,,,174,144,318,,,
"",,Drongagh Balkh,002020104,,,,219,172,391,,,
"",,Drongagh Istraghron,002020105,,,,296,247,543,,,
"",,TOTAL VOTERS,,,,,806,635,1441,,,
"",,,,,,,,,,,,
170,"Govt. Boys Middle School (GBMS),Kosht",Gamboor Payeen,002020302,,,,85,76,161,1,1,2
"",,Gamboor Bala,002020304,,,,298,224,522,,,
"",,TOTAL VOTERS,,,,,383,300,683,,,
"",,,,,,,,,,,,
171,"Govt. Girls Primary School (GGPS),Barumkagh",Shinjuraan,002020107,,,,92,80,172,1,1,2
"",,Barumkagh,002020204,,,,218,172,390,,,
"",,"Barumkagh-Khalifavan-Deh",002020205,,,,148,89,237,,,
"",,TOTAL VOTERS,,,,,458,341,799,,,
"",,,,,,,,,,1,1,2
172,"Govt. Primary School (GPS) SarwarAbad",Galasht,002020106,,,,61,40,101,,,
"",,Sarwarabad,002020108,,,,80,64,144,,,
"",,TOTAL VOTERS,,,,,141,104,245,,,
"",,,,,,,,,,,,
173,"Govt. Middle School (GMS), Tor-Kosht",Tor-Kosht,002020201,,,,330,234,564,2,1,3
"",,Sydan-dur,002020202,,,,220,160,380,,,
"",,Hoshi,002020203,,,,138,103,241,,,
"",,TOTAL VOTERS,,,,,688,497,1185,,,
"",,,,,,,,,,,,
174,Basic Health Unit (BHU) Kosht,Mul Kosht,002020301,,,,227,202,429,1,1,2
"",,Bombagh,002020303,,,,208,146,354,,,
"",,TOTAL VOTERS,,,,,435,348,783,,,
"",,,,,,,,,,,,
"",Muz-Deh,002020401,,,,261,230,491,,,,
Phurgram,002020403,,,,62,54,116,,,,,
"","Govt. High School (GHS), Kosht",Rromari,002020404,,,,118,108,226,,,
"",,Golbiar,002020402,,,,9,10,19,,,
"",,Neroli,002020305,,,,323,223,546,,,
"",,TOTAL VOTERS,,,,,773,625,1398,,,
"",,,,,,,,,,,,
176,Govt. Primary School (GPS) Sandragh,Sandragh,002020405,,,,337,263,600,1,1,2
"",,TOTAL VOTERS,,,,,337,263,600,,,
"",,,,,,,,,,,,
177,"Govt. Girls Primary School (GGPS),Murdair",Murdair,002020501,,,,283,225,508,1,1,2
"",,Murder Gorok,002020502,,,,164,137,301,,,
"",,TOTAL VOTERS,,,,,447,362,809,,,
"",,,,,,,,,,,,
178,Govt. Primary School (GPS) Morder,Murder Mirzalan-Deh,002020503,,,,381,320,701,1,1,2
"",,TOTAL VOTERS,,,,,381,320,701,,,
"",,,,,,,,,,,,
179,"Govt. High School (GHS), Muz-Gol",Morder Aliabad,002020504,,,,62,51,113,2,1,3
"",,Muzhgol,002020505,,,,192,134,326,,,
"",,Muzhol Lasht,002020506,,,,273,195,468,,,
"",,TOTAL VOTERS,,,,,527,380,907,,,
"",,,,,,,,,,,,
180,"Govt. Primary School (GPS), Nogram",Nogram,002030101,,,,411,279,690,2,1,3
"",,Samagol,002030102,,,,169,122,291,,,
"",,TOTAL VOTERS,,,,,580,401,981,,,
"",,,,,,,,,,,,
181,"Govt. Middle School (GMS), Shunu",Shunu,002030103,,,,200,118,318,1,1,2
"",Uthool,002030104,,,,187,132,319,,,,
"",,TOTAL VOTERS,,,,,387,250,637,,,
"",,,,,,,,,,,,
182,"Govt. Girls Primary School (GGPS),Zaini",Zaini Payeen,002030105,,,,283,196,479,2,1,3
"",,Zaini Bala,002030106,,,,294,245,539,,,
"",,TOTAL VOTERS,,,,,577,441,1018,,,
"",,,,,,,,,,,,
183,"Govt. Girls High School (GGHS),Warijun",Warijoon Bala,002030202,,,,247,206,453,1,1,2
"",,TOTAL VOTERS,,,,,247,206,453,,,
"",,,,,,,,,,,,
184,Govt. Middle School (GMS) Warijun,Warijoon Payeen,002030201,,,,328,277,605,2,2,4
"",,"Warijoon Bala CharChaman",002030203,,,,282,234,516,,,
"",,TOTAL VOTERS,,,,,610,511,1121,,,
"",,,,,,,,,,,,
185,"Govt. Primary School (GPS), Ghat",Gaht,002030204,,,,313,250,563,2,1,3
"",,Mul Ghat,002030205,,,,202,158,360,,,
"",,TOTAL VOTERS,,,,,515,408,923,,,
"",,,,,,,,,,,,
186,"Govt. High School (GHS), Darasun",Sahat Payeen Sherandur,002030302,,,,385,346,731,1,1,2
"",,TOTAL VOTERS,,,,,385,346,731,,,
"",,,,,,,,,,,,
187,Govt. Middle School (GMS) Saht,Sahat Bala,002030304,,,,239,163,402,1,1,2
"",,Sahat Bala Dono,002030305,,,,162,105,267,,,
"",,TOTAL VOTERS,,,,,401,268,669,,,
"",,,,,,,,,,,,
188,"Govt. Girls Middle School (GGMS),Sahat",Sahat Payeen,002030301,,,,250,194,444,2,1,3
"",,Sahat Payeen Naghordor,002030303,,,,258,195,453,,,
"",,TOTAL VOTERS,,,,,508,389,897,,,
"",,,,,,,,,,,,
189,"Govt. Primary School (GPS), Kushum",Khushum Payeen,002030401,,,,359,223,582,2,2,4
"",,"Khushum PayeenBohchenn",002030402,,,,269,196,465,,,
"",,Khushm Payeen Bichan,002030403,,,,191,137,328,,,
"",,TOTAL VOTERS,,,,,819,556,1375,,,
"",,,,,,,,,,,,
190,"Govt. High School (GHS), Kushum",Kushum Bala,002030404,,,,353,246,599,2,2,4
"",,Kushum Bala Gosheen,002030405,,,,444,353,797,,,
"",,TOTAL VOTERS,,,,,797,599,1396,,,
"",,,,,,,,,,,,
191,"Govt. Primary School (GPS), Zizdi",Zizdi,002040101,,,,311,212,523,1,1,2
"",,TOTAL VOTERS,,,,,311,212,523,,,
"",,,,,,,,,,,,
192,"Govt. High School (GHS), Madak",Madak Bala,002040102,,,,536,354,890,2,1,3
"",,TOTAL VOTERS,,,,,536,354,890,,,
"",,,,,,,,,,,,
193,"Govt. Primary School (GPS), MadakPayeen",Madak Payeen,002040103,,,,390,273,663,1,1,2
"",,TOTAL VOTERS,,,,,390,273,663,,,
"",,,,,,,,,,,,
194,"Govt. Primary School (GPS), Nishku",Nishku Payeen,002040105,,,,204,137,341,1,1,2
"",,TOTAL VOTERS,,,,,204,137,341,,,
"",,,,,,,,,,,,
195,"Govt. Girls Middle School (GGMS)Nishku",Nishku Bala,002040104,,,,569,405,974,2,1,3
"",,TOTAL VOTERS,,,,,569,405,974,,,
"",,,,,,,,,,,,
196,"Govt. High School Lonkoh (GHS),Lasht",Sorewaht,002040201,,,,163,107,270,2,1,3
"",,Dru,002040202,,,,57,38,95,,,
"",,Marchonk,002040203,,,,111,65,176,,,
"",,Lonkoh Lasht,002040301,,,,178,101,279,,,
"",,Lonkoh Doke,002040204,,,,242,144,386,,,
"",,TOTAL VOTERS,,,,,751,455,1206,,,
"",,,,,,,,,,,,
197,"Govt. Primary School (GPS), Longole",Longole,002040205,,,,221,129,350,1,1,2
"",,TOTAL VOTERS,,,,,221,129,350,,,
"",,,,,,,,,,,,
198,Govt. Primary School (GPS) Parsang,Mirgash,002040305,,,,66,37,103,1,1,2
"",,Parsang,002040306,,,,88,50,138,,,
"",,Simtich,002040401,,,,95,62,157,,,
"",,TOTAL VOTERS,,,,,249,149,398,,,
"",,,,,,,,,,,,
199,"Govt Middle School (GMS) TerichPayen",Lolemi,002040303,,,,174,105,279,2,1,3
"",,Uch-Pokht,002040304,,,,272,152,424,,,
"",,Wezhnu,002040302,,,,68,44,112,,,
"",,TOTAL VOTERS,,,,,514,301,815,,,
"",,,,,,,,,,,,
200,"Govt. High School (GHS),Zondrangram",Zondrangram,002040402,,,,583,411,994,2,1,3
"",,Lasht Wahch,002040403,,,,70,47,117,,,
"",,TOTAL VOTERS,,,,,653,458,1111,,,
"",,,,,,,,,,,,
201,"Govt. Middle School (GMS), Warimun",Warrimum,002040404,,,,249,183,432,1,1,2
"",,Shuch,002040405,,,,230,131,361,,,
"",,TOTAL VOTERS,,,,,479,314,793,,,
"",,,,,,,,,,,,
202,Govrt. Primary School (GPS) Shagrom,Shagroom,002040406,,,,285,168,453,1,1,2
"",,TOTAL VOTERS,,,,,285,168,453,,,
"",,,,,,,,,,,,
203,"Govt. Boys Primary School (GBPS),Istaru",Istaru,002050101,,,,522,333,855,2,1,3
"",,TOTAL VOTERS,,,,,522,333,855,,,
"",,,,,,,,,,,,
204,"Govt. High School (GHS), Wirkup",Wirkup Bala,002050102,,,,532,398,930,2,1,3
"",,TOTAL VOTERS,,,,,532,398,930,,,
"",,,,,,,,,,,,
205,Govt. Girls Primary School Werkop,Wirkup Payeen,002050103,,,,442,326,768,1,1,2
"",,TOTAL VOTERS,,,,,442,326,768,,,
"",,,,,,,,,,,,
206,"Govt. Middle School (GMS), Rayeen",,,,,,,,,1,1,2
"",,Rayeen Payeen,002050105,,,,395,250,645,,,
"",,TOTAL VOTERS,,,,,395,250,645,,,
"",,,,,,,,,,,,
207,"Govt. Primary School (GPS) RayeenBala",Rayeen Bala,002050104,,,,401,300,701,1,1,2
"",,TOTAL VOTERS,,,,,401,300,701,,,
208,"Govt. Primary School (GPS), Shirjuli",Sherjuli,002050201,,,,252,165,417,1,1,2
"",,TOTAL VOTERS,,,,,252,165,417,,,
"",,,,,,,,,,,,
209,"Govt. Higher Secondary School(GHSS), Shagram",Shagram Bala,002050202,,,,513,364,877,2,1,3
"",,TOTAL VOTERS,,,,,513,364,877,,,
"",,,,,,,,,,,,
210,"Govt. Primary School (GPS) ShagramPayeen",Shagram Payeen,002050203,,,,486,374,860,1,1,2
"",,TOTAL VOTERS,,,,,486,374,860,,,
"",,,,,,,,,,,,
211,"Govt. Girls Middle School (GGMS),Shotkhar",Shotkhar Bala,002050204,,,,462,348,810,1,1,2
"",,TOTAL VOTERS,,,,,462,348,810,,,
"",,,,,,,,,,,,
212,"Govt. Girls Primary School (GGPS)Shotrkhar",Shotkhar Payeen,002050205,,,,404,298,702,1,1,2
"",,TOTAL VOTERS,,,,,404,298,702,,,
"",,,,,,,,,,,,
213,"Govt. High School (GHS),  Melp",Melp Bala Shot,002050303,,,,423,301,724,1,1,2
"",,TOTAL VOTERS,,,,,423,301,724,,,
"",,,,,,,,,,,,
214,"Govt. Boys Primary School (GBPS),Odir",Melp Tordeh,002050304,,,,341,227,568,1,1,2
"",,Melp Shot Odir,002050305,,,,92,93,185,,,
"",,TOTAL VOTERS,,,,,433,320,753,,,
"",,,,,,,,,,,,
215,"Govt. Girls Primary School (GGPS),Muzhgram",Melp Bala,002050301,,,,217,151,368,,,
Melp bala Odir,002050302,,,,332,207,539,,,,,
"",,TOTAL VOTERS,,,,,549,358,907,,,
"",,,,,,,,,,,,
216,"Govt. Primary School (GPS), KhotPayeen",Khot Payeen,002060101,,,,726,543,1269,2,2,4
"",,TOTAL VOTERS,,,,,726,543,1269,,,
"",,,,,,,,,,,,
217,"Basic Health Unit (BHU), Khot",Khot Payeen Rabat,002060102,,,,723,534,1257,2,2,4
"",,TOTAL VOTERS,,,,,723,534,1257,,,
"",,,,,,,,,,,,
218,Govt. Primary School (GPS) Khot Bala,Khot Bala,002060103,,,,685,488,1173,2,1,3
"",,TOTAL VOTERS,,,,,685,488,1173,,,
"",,,,,,,,,,,,
219,Govt. High School (GHS) Khot,Khot Bala Khajurat,002060104,,,,790,575,1365,2,2,4
"",,TOTAL VOTERS,,,,,790,575,1365,,,
"",,,,,,,,,,,,
220,"Govt. Middle School (GMS), Washich",Washich Payeen,002060105,,,,503,409,912,2,2,4
"",,Washich Bala,002060106,,,,256,208,464,,,
"",,TOTAL VOTERS,,,,,759,617,1376,,,
"",,,,,,,,,,,,
221,"Govt. Primary School (GPS), ZangLasht",Buzund,002060107,,,,78,76,154,1,1,2
"",,Zang Lasht,002060201,,,,310,230,540,,,
