,22,Govt: Primary School Shah Pur (PS-2) (Female),Aslam Abad Shah pur,43010604,,,,0,511,511,0,2,2
,,,Aslam Abad Shah pur,43010614,,,0,142,142,,,,
,,,Aslam Abad Shah pur,43010617,,,0,88,88,,,,
,,,Aslam Abad Shah pur,43010629,,,0,87,87,,,,
,,,Aslam Abad Shah pur,43010618,,,0,108,108,,,,
,23,Govt: Primary School Mir Bash Khel (C),1. Mir Bash Khel Shah Pur,43010606,,,,541,400,941,2,1,3
,24,Govt: Primary School Malak Abad (C),"Malik Abad/Hassan Abad ShahPur",43010608,,,,56,61,117,2,1,3
,,,"Malik Abad/Hassan Abad ShahPur",43010620,,,223,156,379,,,,
,,,"Malik Abad/Hassan Abad ShahPur",43010621,,,398,290,688,,,,
,25,Govt: Primary School Tanda Banda (C),"Mir Bash Khel/Tanda BandaShahpur",43010605,,,,148,124,272,1,1,2
,,,"Mir Bash Khel/Tanda BandaShahpur",43010619,,,276,194,470,,,,
,26,Govt: Girls Primary School Chargarhi (C),Char Garhi/Shahpur,43010609,,,,209,132,341,2,1,3
,,,Char Garhi/Shahpur,43010622,,,117,77,194,,,,
,,,Char Garhi/Shahpur,43010623,,,371,297,668,,,,
,27,Govt: Primary School Toor Chappri (Male),Tor Chappri/Shahpur,43010610,,,,313,0,313,3,0,3
,,,Tor Chappri/Shahpur,43010630,,,247,0,247,,,,
,,,Tor Chappri/Shahpur,43010631,,,147,0,147,,,,
,,,Tor Chappri/Shahpur,43010632,,,270,0,270,,,,
,,,,43010615,,,0,0,0,,,,
,28,"Govt: Girls Primary School Toor Chappri(Female)",Tor Chappri/Shahpur,43010610,,,,0,242,242,0,2,2
,,,Tor Chappri/Shahpur,43010630,,,0,182,182,,,,
,,,Tor Chappri/Shahpur,43010631,,,0,86,86,,,,
,,,Tor Chappri/Shahpur,43010632,,,0,259,259,,,,
,,,Tor Chappri/Shahpur,43010615,,,0,17,17,,,,
,29,Govt: Girl Middel School Fateh Khan Khel (C),Fateh Khan Khel Shah Pur,43010611,,,,642,457,1099,2,1,3
Fateh Khan Khel Shah Pur,43010624,,,76,45,121,,,,,,,
,,,,,,,,,,,,,
,30,Govt: Primary School Suliman Talab (C),"Lal Garhi/Durani Mela ShahPur",43010626,,,,188,172,360,2,2,4
,,,"Lal Garhi/Durani Mela ShahPur",43010627,,,134,118,252,,,,
,,,"Suliman Talab/Lal Garhi ShahPur",43010628,,,408,232,640,,,,
,31,Govt: High School Lal Garhi (PS-1) (Male),"Lal Garhi/Durani Mela ShahPur",43010612,,,,572,0,572,3,0,3
,,,"Suliman Talab/Lal Garhi ShahPur",43010613,,,741,0,741,,,,
,,,"Lal Garhi/Durani Mela ShahPur",43010625,,,88,0,88,,,,
,32,Govt: High School Lal Garhi (PS-2) (Female),"Lal Garhi/Durani Mela ShahPur",43010612,,,,0,397,397,0,2,2
,,,"Suliman Talab/Lal Garhi ShahPur",43010613,,,0,630,630,,,,
,,,"Lal Garhi/Durani Mela ShahPur",43010625,,,0,71,71,,,,
,33,Govt: Primary School Kamar Dhand (C),1. Kamar Dhand,43011201,,,,615,494,1109,2,2,4
,,,2. Kamar Dhand,43011202,,,341,242,583,,,,
,34,Govt: Girls Primary School Kamar Dhand (C),Kamar Dhand,43011203,,,,747,549,1296,2,1,3
,35,Govt: Middle School Chambai (C),Chambai,43011204,,,,629,419,1048,2,1,3
,36,Govt: Primary School Chambai (C),Chambai,43011205,,,,883,656,1539,3,1,4
,37,Govt: Girls Primary  School Chambai (C),Chambai,43011206,,,,531,381,912,1,1,2
,38,Govt: Primary School No.1 Sur Gul (C),Sur Gul,43011207,,,,604,481,1085,1,1,2
,39,Govt: Primary School No.2 Sur Gul (C),Sur Gul,43011208,,,,446,360,806,1,1,2
,40,Govt: High School Sur Gul (C)  (PS-1),Sur Gul,43011209,,,,716,611,1327,2,2,4
,41,Govt: High School Sur Gul (C)  (PS-2),Sur Gul,43011210,,,,702,589,1291,2,2,4
,42,Govt: Girls Primary School No.1 Sur Gul (Male),Sur Gul,43011211,,,,1207,0,1207,4,0,4
,,,Sur Gul,43011212,,,468,0,468,,,,
,43,"Govt: Girls Middle School No.2 Sur Gul(Female)",Sur Gul,43011211,,,,0,719,719,0,4,4
,,,Sur Gul,43011212,,,0,605,605,,,,
,44,Govt: Middle School Ziarat Sheikh Ismail (C),1. Sumari Bala,43011301,,,,165,118,283,2,1,3
,,,2. Sumari Bala,43011302,,,271,159,430,,,,
,45,Govt: Primary School Sumari Bala (C) (PS-1),1. Sumari Bala,43011303,,,,357,312,669,1,1,2
,,,2. Sumari Bala,43011304,,,125,120,245,,,,
,46,Govt: Primary School Sumari Bala (C) (PS-2),1. Sumari Bala,43011305,,,,297,237,534,1,1,2
2. Sumari Bala,43011306,,,84,66,150,,,,,,,
,,,,,,,,,,,,,
,47,Govt: High School Sumari Payan (PS-1) (C),Sumari Payan,43011307,,,,952,650,1602,2,1,3
,48,Govt: High School Sumari Payan (PS-2) (C),1. Sumari Payan,43011308,,,,169,107,276,2,1,3
,,,1. Sumari Payan,43011312,,,55,31,86,,,,
,,,1. Sumari Payan,43011313,,,16,16,32,,,,
,,,1. Sumari Payan,43011314,,,10,5,15,,,,
,,,2. Sumari Payan,43011309,,,119,56,175,,,,
,,,2. Sumari Payan,43011315,,,303,163,466,,,,
,49,Govt: Primary School No.1 Sumari Payan (C),1. Sumari Payan,43011310,,,,848,530,1378,2,2,4
,,,2. Sumari Payan,43011311,,,278,153,431,,,,
,50,Govt: High School Chichana (C ),Chichana,43010701,,,,976,774,1750,2,1,3
,51,Govt:Primary School Chichana (C ),Chichana,43010702,,,,356,263,619,1,1,2
,52,Govt: Primary School No.2 Muslim Abad (C),Gada Khel,43010703,,,,403,285,688,2,1,3
,,,Gada Khel,43010722,,,256,146,402,,,,
,53,"Govt: Centennial Model High SchoolMuslimabad (PS-1) (C)",Gada Khel,43010704,,,,337,210,547,2,2,4
,,,Gada Khel,43010723,,,645,394,1039,,,,
,,,Gada Khel,43010724,,,176,114,290,,,,
,54,"Govt: Centennial Model High  SchoolMuslimabad (PS-2) (C)",1. Gada Khel,43010705,,,,43,25,68,1,1,2
,,,2. Gada Khel,43010706,,,218,157,375,,,,
,55,Govt: Primary School No.1 Muslim Abad (C ),Gada Khel,43010707,,,,624,441,1065,1,1,2
,56,"Govt:Girls Primary School No.1 Muslim Abad(C)",Gada Khel,43010710,,,,321,232,553,1,1,2
,57,"Govt:Girls Community Model  School MuslimAbad (C )",1. Gada Khel,43010708,,,,375,289,664,1,1,2
,,,2. Gada Khel,43010709,,,482,326,808,,,,
,58,Govt: Primary School Tangi Banda jerma (C ),Jerma,43010711,,,,299,177,476,2,1,3
,,,Jerma,43010725,,,536,280,816,,,,
,59,Govt: Primary School Jerma (C ),1.Jerma,43010712,,,,536,345,881,2,1,3
,,,2. Jerma,43010713,,,231,143,374,,,,
,60,Govt: High School Jerma (C ),Jerma,43010714,,,,586,307,893,2,1,3
,,,Jerma,43010726,,,234,86,320,,,,
,61,"Govt: High School Mir Banda Jerma (PS-1)(Male )",Jerma,43010715,,,,1786,0,1786,4,0,4
,62,"Govt: High School Mir Banda Jerma (PS-2)(Female )",Jerma,43010715,,,,0,1144,1144,0,3,3
,63,Govt: Girls Primary School Mir Banda (C),Jerma,43010716,,,,211,115,326,1,1,2
,,,Jerma,43010727,,,463,307,770,,,,
,64,Govt: Primary School Zara Mela Jerma (C),1.Jerma,43010717,,,,339,194,533,2,1,3
,,,2. Jerma,43010718,,,368,191,559,,,,
,65,Govt: Girls Primary School Zara Mela(C ),Jerma,43010719,,,,669,357,1026,2,1,3
,,,,,,,,,,,,,
,66,"Govt: Girls Primary School Haji Abad Jarma (PS1) (Male)",1.Jerma,43010720,,,,276,0,276,3,0,3
,,,2. Jerma,43010721,,,845,0,845,,,,
,,,2. Jerma,43010728,,,340,0,340,,,,
,67,"Govt: Girls Primary School Haji Abad Jarma (PS2) (Female)",1.Jerma,43010720,,,,0,167,167,0,3,3
,,,2. Jerma,43010721,,,0,517,517,,,,
,,,2. Jerma,43010728,,,0,139,139,,,,
,68,"Govt: Girls Higher Secondary School Lachi Bala(PS-1) (Female)",,,1. Civil Hospital Colony,45020105,,0,293,293,0,3,3
,,,,,45020106,,0,362,362,,,,
,,,,,45020107,,0,762,762,,,,
,69,"Govt: Girls Higher Secondary School Lachi Bala(PS-2) (Female)",,,1. Moh: Sarban Lachi Bala,45020101,,0,760,760,0,3,3
,,,,,45020102,,0,374,374,,,,
,70,"Govt: Primary School No.1 Lachi Bala(Female)",,,"1. Moh: Khanan, Sarban & Darokash",45020103,,0,642,642,0,3,3
,,,,,45020104,,0,432,432,,,,
,71,Govt: Primary School No.3 Lachi Bala (Male),,,"1. Moh: Khanan, Sarban & Darokash",45020103,,795,0,795,3,0,3
,,,,,45020104,,498,0,498,,,,
,72,Type-D Hospital Lachi (Male),,,1. Civil Hospital Colony,45020105,,378,0,378,4,0,4
,,,,,45020106,,438,0,438,,,,
,,,,,45020107,,910,0,910,,,,
,73,Govt: Girls Primary School Lachi Bala (Male),,,1. Moh: Sarban Lachi Bala,45020101,,856,0,856,3,0,3
,,,,,45020102,,431,0,431,,,,
,74,"Govt: High School Lachi Near TownCommittee (Male) (PS-1)",,,"1. Moh: Mohammad Abad Colony LachiPayan",45020201,,1112,0,1112,4,0,4
,,,,,45020202,,371,0,371,,,,
,75,"Govt: High School Lachi Near TownCommittee (PS-2) (Female",,,"1. Moh: Mohammad Abad Colony  LachiPayan",45020201,,0,862,862,0,3,3
,,,,,45020202,,0,295,295,,,,
,76,Govt: Girls High School Lachi Payan (C ),,,1. Moh: Abass Khel/Hassan Khel,45020203,,474,420,894,2,2,4
,,,,,45020204,,377,281,658,,,,
,77,Animal Husbandary Hospital Lachi (C ),,,Moh: Kharigran Tori Khel & Sharah Khel,45020205,,643,513,1156,2,1,3
,78,"Govt: Girls Primary School Lachi Payan Lachi(C)",,,"1. Moh: Mulayan, Sarban & Tori Khel",45020206,,387,284,671,2,1,3
,,,,,45020207,,253,202,455,,,,
,79,"Govt: Higher Secondary School Shakdardara(PS-1)(Male)",,,"1. Moh:Janbaz Mir Alishah , Haider Khel& Miskeen Abad",45030101,,429,0,429,4,0,4
,,,,,45030102,,494,0,494,,,,
,80,"Govt: Higher Secondary School Shakardara (PS-2) (Female)",,,"1. Moh:Janbaz Mir Alishah , Haider Khel& Miskeen Abad",45030101,,0,394,394,0,2,2
,,,,,45030102,,0,449,449,,,,
,81,"Govt: Girls Higher Secondary SchoolShakardara (PS-1) (Male)",,,1. Dandoka,45030103,,421,0,421,2,0,2
,,,,,45030104,,374,0,374,,,,
,82,"Govt: Girls Higher Secondry School Shakardara(PS-2) (Female)",,,1. Dandoka,45030103,,0,369,369,0,2,2
,,,,,45030104,,0,337,337,,,,
,83,Govt: Primary School No.1 Shakardara (Male),,,"1. Moh: Chakar Kot/ Quershian SadarKhel",45030105,,462,0,462,3,0,3
,,45030106,,401,0,401,,,,,,,
,,,,,,,,,,,,,
,84,"Govt: Primary School No.2 Shakardara(Female)",,,"1. Moh: Chakar Kot/ Quershian SadarKhel",45030105,,0,403,403,0,2,2
,,,,,45030106,,0,351,351,,,,
,85,"Govt: Girls Middle School, Shakardara (Male)",,,"1.Ziarat Abad, Eid Gah, DandokaAhamad Abad, Malook Abad",45030201,,474,0,474,2,0,2
,,,,,45030202,,367,0,367,,,,
,86,"Govt: Girls Primary School No.2, Shakardara(Female)",,,"1.Ziarat Abad, Eid Gah, DandokaAhamad Abad, Malook Abad",45030201,,0,422,422,0,2,2
,,,,,45030202,,0,312,312,,,,
,87,"Govt: Girls Community Model School MalookAbad Shakardara (Male) (PS-1)",,,1.Karim Abad/Saidan Shakardara,45030203,,447,0,447,3,0,3
,,,,,45030204,,635,0,635,,,,
,88,"Govt: Girls Community Model School MalookAbad Shakardara (Female) (PS-2)",,,1.Karim Abad/Saidan Shakardara,45030203,,0,423,423,0,2,2
,,,,,45030204,,0,602,602,,,,
,89,"Govt: Middle School, Shahkardara No.3 (C )",,,"1.Moh: Qureshian, Moh Malak Khel",45030205,,508,489,997,2,2,4
,,,,,45030206,,284,228,512,,,,
,90,"Fouji Foundation Model School, Lachi (C)",Lachi Bala,45010201,,,,722,500,1222,2,1,3
,,,Lachi Bala,45010202,,,20,27,47,,,,
,91,"Govt: Primary School, Kaka Khel Colony Lachi(C)",Lachi Payan,45010203,,,,296,212,508,1,1,2
,92,"Govt: Primary School, Banda Fateh Khan (C)",Banda Fateh Khan,45010204,,,,828,713,1541,2,2,4
,93,"Govt: Primary School, Hassan Banda (C)",Hindki Banda,45010205,,,,589,480,1069,1,1,2
,94,"Govt: Primary School, Chanda Fateh Khan (C)",Chanda Fateh Khan,45010206,,,,369,271,640,1,1,2
,95,"Govt: Primary School, Walai (C)",1. Walai,45010501,,,,451,332,783,2,1,3
,,,2. Walai,45010502,,,331,257,588,,,,
,96,"Govt: Girls Middle School , Ali Kach (C)",Ali Kach,45010503,,,,477,407,884,1,1,2
,97,"Govt: Girls Primary School, Ghurzai Bala (C)",Ghurzai Bala,45010504,,,,568,379,947,1,1,2
,98,"Govt: High School, Darmalak  (PS-1) (C)",Darmalak,45010505,,,,782,658,1440,2,2,4
,99,"Govt: High  School, Darmalak (PS-2) (C)",Darmalak,45010506,,,,429,328,757,1,1,2
,100,"Govt: Girls Primary School, Hoti (C)",1. Hoti,45010507,,,,280,241,521,1,1,2
,,,2. Chasmi Miangan,45010508,,,0,2,2,,,,
,101,"Govt: Middle School, Ghurzandi (C)",1. Ghurzandi,45010509,,,,690,539,1229,2,2,4
,,,2. Ghurzandi,45010510,,,271,212,483,,,,
,102,"Govt: Middle School, Mohsin Khel (Male)",1. Mohsin Khel,45010601,,,,157,0,157,2,0,2
,,,2. Mohsin Khel,45010602,,,541,0,541,,,,
,,,3. Mohsin Khel,45010603,,,272,0,272,,,,
,103,"Govt: Primary School, Mohsin Khel (Female)",1. Mohsin Khel,45010601,,,,0,115,115,0,2,2
,,,2. Mohsin Khel,45010602,,,0,478,478,,,,
,,,3. Mohsin Khel,45010603,,,0,232,232,,,,
,104,"Govt: Primary School, Inzar Wala Banda (C)",Banda Batiarian,45010604,,,,452,357,809,1,1,2
,,,,,,,,,,,,,
,105,"Govt: Primary School, Mehmandi (C)",Mehmandi,45010605,,,,583,438,1021,1,1,2
,106,Govt: High School Khadar Khel (Male),1. Khadar Khel,45010606,,,,592,0,592,2,0,2
,,,2. Khadar Khel,45010607,,,366,0,366,,,,
,107,"Govt: Girls High School , Khadar Khel (Female)",1. Khadar Khel,45010606,,,,0,501,501,0,2,2
,,,2. Khadar Khel,45010607,,,0,283,283,,,,
,108,"Govt:Primary School, Gul Shah Khel  (C )",Gulshah Khel,45010608,,,,648,517,1165,2,1,3
,109,"Govt:Primary School, Darvezi Banda (C )",Gulshah Khel / Darvezi Banda,45010609,,,,389,296,685,1,1,2
,110,"Govt: Girls Middle School, Mandoori (C)",Mandoori,45010610,,,,691,591,1282,2,1,3
,111,Govt: Primary School No.1 Mandoori (C),Mandoori,45010611,,,,358,284,642,1,1,2
,112,Govt: Primary School No.2 Mandoori (Male),Mandoori,45010612,,,,697,0,697,3,0,3
,,,Mandoori,45010613,,,439,0,439,,,,
,113,Govt: Girls Primary School Mandoori (Female),Mandoori,45010612,,,,0,628,628,0,2,2
,,,Mandoori,45010613,,,0,294,294,,,,
,114,"Govt: Girls Primary School, Wizosam (C)",1. Drabo Kuch,45010101,,,,171,126,297,1,1,2
,,,2. Wizosam,45010102,,,362,354,716,,,,
,115,Govt: Primary School No.1 Tarwa Bera (C),Terwa Bera,45010107,,,,351,293,644,1,1,2
,116,"Govt: Girls Primary School, Lokhari (C )",Lokhari/Chashana Ghunda,45010108,,,,543,374,917,2,1,3
,117,"Govt: High School  School, Chashana Ghunda(C)",1. Chashana Ghunda,45010109,,,,231,206,437,1,1,2
,,,2. Chashana Ghunda,45010110,,,358,296,654,,,,
,118,Govt:Primary School Warshand (Male),1. Warshand,45010103,,,,334,0,334,3,0,3
,,,2. Warshand,45010104,,,606,0,606,,,,
,,,3. Warshand,45010105,,,325,0,325,,,,
,,,4. Warshand,45010106,,,184,0,184,,,,
,119,"Govt:Girls Primary School, Warshand (Female)",1. Warshand,45010103,,,,0,268,268,0,3,3
,,,2. Warshand,45010104,,,0,526,526,,,,
,,,3. Warshand,45010105,,,0,292,292,,,,
,,,4. Warshand,45010106,,,0,155,155,,,,
,120,Govt:Primary School Dartapi (Male),1. Dartapi,45010111,,,,408,0,408,3,0,3
,,,2. Dartapi,45010112,,,254,0,254,,,,
,,,3. Dartapi,45010113,,,539,0,539,,,,
,121,Govt: Girls Primary School Dartapi (Female),1. Dartapi,45010111,,,,0,357,357,0,3,3
,,,2. Dartapi,45010112,,,0,218,218,,,,
,,,3. Dartapi,45010113,,,0,483,483,,,,
,122,"Govt:High School, Malgeen (Male)",1. Malgeen,45010114,,,,557,0,557,2,0,2
,,,2. Malgeen,45010115,,,312,0,312,,,,
,123,"Govt:Girls Middle School, Malgeen (Female)",1. Malgeen,45010114,,,,0,459,459,0,2,2
,2. Malgeen,45010115,,,0,302,302,,,,,,
,1. Doli Banda,45010709,,,443,351,794,1,1,2,,,
2. Chak Payal,45010710,,,14,5,19,,,,,,,
,,,,,,,,,,,,,
,,,3. Chak  Alwar,45010711,,,,5,3,8,,,
,125,"Govt:Primary School, Sudal (Male)",Sudal,45010712,,,,357,0,357,2,0,2
,,,Sudal,45010713,,,633,0,633,,,,
,126,"Govt:Girls Middle School, Sudal (Female)",Sudal,45010712,,,,0,273,273,0,2,2
,,,Sudal,45010713,,,0,514,514,,,,
,127,"Govt:Girls Primary School, Takht old Abadi (C )",Takht,45010701,,,,772,544,1316,2,1,3
,128,"Govt:Primary School, Braghdi khurd (C)",1. Shezadi Banda,45010705,,,,18,15,33,1,1,2
,,,2. Braghdi Khurd,45010708,,,273,226,499,,,,
,129,Govt:Girls High School Shewaki (Male),1. Karboghi Guda Khel,45010702,,,,52,0,52,3,0,3
,,,2. Shewaki,45010703,,,633,0,633,,,,
,,,2. Shewaki,45010704,,,470,0,470,,,,
,130,Govt:Primary School  Shewaki (Female),1. Karboghi Guda Khel,45010702,,,,0,37,37,0,2,2
,,,2. Shewaki,45010703,,,0,544,544,,,,
,,,2. Shewaki,45010704,,,0,407,407,,,,
,131,"Govt:Primary School, Kero Sam (C)",Kero Sam,45010707,"(M) S.No From 01 to 450(F) S.No From 01 to 390",,,450,390,840,2,1,3
,132,Govt:Primary School Palosi Banda (C),Kero Sam,45010707,"(M) S.No From 451 to 911(F) S.No From 391 to 788",,,461,398,859,2,1,3
,133,"Govt: Primary School, Nadar Banda (C)",2.Saweri Banda,45010706,,,,150,129,279,1,1,2
,,,1. Nadar Banda,45010714,,,184,151,335,,,,
,134,Govt: Middle School Braghdi Kalan (C),Braghdi Kalan,45010301,,,,651,530,1181,2,1,3
,135,Govt: Higher Secondary School Nandraka (C),1. Nandraka,45010302,,,,429,373,802,2,2,4
,,,2. Nandraka,45010303,,,301,245,546,,,,
,136,Govt: Primary School  Karori Kala (C),1. Nandraka,45010304,,,,624,593,1217,2,2,4
,,,2. Nandraka,45010305,,,186,172,358,,,,
,137,Govt: Girls High School Bori Saghri  (C),Bori Saghri,45010306,,,,455,392,847,1,1,2
,138,Govt: Girls Primary School Band Banda  (C),Band Banda,45010307,,,,260,261,521,1,1,2
,139,"Govt: Girls Primary  School  Nari Shakardara(C)",Shakardar No.1,45010401,,,,417,365,782,1,1,2
,140,"Govt: Primary School Chorlaki Dakhli No.1Shakardara (C)",Chorlaki/ Dakhli Saghri Colony,45010402,,,,753,681,1434,2,2,4
,141,Govt: Primary School Borhi Saghri (C),Borhi/Moh: Kabal Khel,45010403,,,,783,716,1499,2,2,4
,142,Govt: Primary School Janak (C),1. Zer Kohi,45010310,,,,165,128,293,2,2,4
,,,2. Janak,45010311,,,283,251,534,,,,
,,,3. Dopper,45010312,,,45,41,86,,,,
,,,4. Sharki,45010313,,,193,157,350,,,,
,143,Govt: Middle School Gurgura (C),"Rehaman Abad, DhanNo.1/Ghabri Grewan",45010404,,,,788,686,1474,2,2,4
,,,,,,,,,,,,,
,144,Govt: Girls High School Dhand Bakhtawara (C),2.  Dhand Guzara No.2,45010308,,,,132,104,236,2,2,4
,,,1. Dhand Bakhtawara,45010405,,,716,637,1353,,,,
,145,Govt: Primary School Dhand Saghari (Male),1.Chashmi Sagari,45010309,,,,112,0,112,3,0,3
,,,3. Dhand No.1 Sarki Dhal,45010406,,,591,0,591,,,,
,,,4. Nari Chashmi Sagari,45010409,,,601,0,601,,,,
,,,4. Nari Chashmi Sagari,45010410,,,163,0,163,,,,
,,,2.Rakh Soban,45010413,,,33,0,33,,,,
,146,"Govt: Girls Primary School Rehman Abad(Female)",1.Chashmi Sagari,45010309,,,,0,91,91,0,4,4
,,,3. Dhand No.1 Sarki Dhal,45010406,,,0,549,549,,,,
,,,4. Nari Chashmi Sagari,45010409,,,0,468,468,,,,
,,,4. Nari Chashmi Sagari,45010410,,,0,185,185,,,,
,,,2.Rakh Soban,45010413,,,0,20,20,,,,
,147,Govt : High School Paka Topi (PS-1) (Male),1.Paka/ Dhand No.1,45010407,,,,1034,0,1034,3,0,3
,,,1.Paka/ Dhand No.1,45010408,,,165,0,165,,,,
,,,2.Rakh Topi,45010411,,,5,0,5,,,,
,,,3.Tora Jagi wala,45010414,,,50,0,50,,,,
,148,Govt Middle School Paka Topi (PS-2) (Female),1.Paka/ Dhand No.1,45010407,,,,0,918,918,0,3,3
,,,1.Paka/ Dhand No.1,45010408,,,0,150,150,,,,
,,,2.Rakh Topi,45010411,,,0,5,5,,,,
,,,3.Tora Jagi wala,45010414,,,0,34,34,,,,
,149,Govt: Primary School Rukhwan (C ),1. Rukhwan,45010412,,,,385,339,724,2,1,3
2. Badu,45010415,,,72,49,121,,,,,,,
,,,,,,,,,,,,,
1,"Govt: Higher Secondary School No.1 Kohat(Male) (PS-1)",,,"Mohallah Mian Khel, Haji Bahadar,Sikardar Khan, Shakar Dhand &Sangher",43050101,,1101,0,1101,3,0,3,
2,"Govt: Higher Secondary School No.1 Kohat(Female) (PS-2)",,,"Mohallah Mian Khel, Haji Bahadar,Sikardar Khan, Shakar Dhand &Sangher",43050101,,0,859,859,0,2,2,
3,"Govt: Higher Secondary School No.1 Kohat(Male) (PS-3)",,,"1.Sangher, Waizan, Barkatullah &Gardan Colony",43050102,,1077,0,1077,4,0,4,
,,,,"2.Sangher, Waizan, Barkatullah &Gardan Colony",43050108,,695,0,695,,,,
4,"Govt: Higher Secondary School No.1 Kohat(Female) (PS-4)",,,"1.Sangher, Waizan, Barkatullah &Gardan Colony",43050102,,0,985,985,0,3,3,
,,,,"2.Sangher, Waizan, Barkatullah &Gardan Colony",43050108,,0,496,496,,,,
5,"Govt: Girls High School No.1 Kohat (Male) (PS-1)",,,1.Mohallah Mian Khel Kuchajat,43050201,,853,0,853,3,0,3,
,,,,2.Main Bazar Kuchajat,43050202,,321,0,321,,,,
,,,,3.Moh: Khazanchi,43050203,,73,0,73,,,,
6,"Govt: Girls High School No.1 Kohat (Female)(PS-2)",,,1.Mohallah Mian Khel Kuchajat,43050201,,0,789,789,0,2,2,
,,,,43050202,,0,283,283,,,,,
,,,,43050203,,0,65,65,,,,,
7,"Govt: Girls High School No.2 Kohat (Male) (PS-1)",,,"1.Moh: Main Badshah, SikandarKhan & Shehzadgan",43050103,,790,0,790,3,0,3,
,,,,43050104,,409,0,409,,,,,
8,"Govt: Primary School Sangerh Located atMoh: Sikandar Khan Shaheed (Female)",,,"1.Moh: Main Badshah, SikandarKhan & Shehzadgan",43050103,,0,716,716,0,2,2,
,,,,43050104,,0,334,334,,,,,
9,"Govt: Girls High School No.2 Kohat (Male) (PS-2)",,,"1.Moh:Qazian, Pir Abdullah Shah,Sheno Khel & Mian Badshah",43050105,,1198,0,1198,4,0,4,
,,"2.Moh:Qazian, Pir Abdullah Shah,Sheno Khel & Mian Badshah",43050109,,70,0,70,,,,,,
,,,,,,,,,,,,,
10,"Govt: Primary School City Centar, Kohat(Female)",,,"1.Moh:Qazian, Pir Abdullah Shah,Sheno Khel & Mian Badshah",43050105,,0,1069,1069,0,2,2,
,,,"2.Moh:Qazian, Pir Abdullah Shah,Sheno Khel & Mian Badshah",43050109,,0,30,30,,,,,
11,"Govt: Centennial Model High School for Girls(Male)",,,"Parachgan, Pir Abdullah Shah, PirMubarak Shah & Shino Khel.",43050106,,595,0,595,3,0,3,
,,,Moh: Sangher & Barkat Ullah,43050107,,540,0,540,,,,,
12,"Govt: Girls Primary School No.1 Kohat CitySangerh (Female)",,,"Parachgan, Pir Abdullah Shah, PirMubarak Shah & Shino Khel.",43050106,,0,506,506,0,2,2,
,,,Moh: Sangher & Barkat Ullah,43050107,,0,471,471,,,,,
13,"Govt: Primary School Behzadi Railway (Male)(PS-1)",,,"Moh: Allah Dadi & Behzadi ChakarKot.",43050801,,667,0,667,3,0,3,
,,,"2. Moh: Janas Khel, Tar Khel, GulaKhel, Allah Dadi & Behzadi ChakarKot",43050803,,378,0,378,,,,,
,,,"2. Moh: Janas Khel, Tar Khel, GulaKhel, Allah Dadi & Behzadi ChakarKot",43050809,,343,0,343,,,,,
14,"Govt: Primary School Behzadi Railway(Female)  (PS-2)",,,"Moh: Allah Dadi & Behzadi ChakarKot.",43050801,,0,630,630,0,3,3,
,,,"Moh: Janas Khel, Tar Khel, GulaKhel, Allah Dadi & Behzadi ChakarKot",43050803,,0,336,336,,,,,
,,,"Moh: Janas Khel, Tar Khel, GulaKhel, Allah Dadi & Behzadi ChakarKot",43050809,,0,329,329,,,,,
15,"Govt: Girls Primary School No.1 BehzadiChakar Kot (Male)",,,"Behzadi Chakar Kot, Gula Khel &Janas Khel",43050804,,626,0,626,3,0,3,
,,,"New Gardan Colony, BehzadiChakar Kot",43050806,,563,0,563,,,,,
16,"Govt: Girls Primary School No.2 BehzadiChakar Kot (Female)",,,"Behzadi Chakar Kot, Gula Khel &Janas Khel",43050804,,0,518,518,0,3,3,
,,"New Gardan Colony, BehzadiChakar Kot",43050806,,0,429,429,,,,,,
,,"Garhi Mawaz Khan, & GarhiRisaldar etc",43010902,,587,412,999,2,1,3,,,
,,,,,,,,,,,,,
,"Road, Kohat (C)",,,"2. Garhi Mawaz khan, HabibBanda     etc",43010903,,44,23,67,,,,
18,Govt: High School No.3 Kohat (Male) (PS-1),,,Garhi Mawaz Khan,43050301,,1079,0,1079,4,0,4,
,,,,43050302,,437,0,437,,,,,
19,Govt: High School No.3 Kohat (Female) (PS-2),,,Garhi Mawaz Khan,43050301,,0,796,796,0,2,2,
,,,,43050302,,0,320,320,,,,,
20,"Govt: Primary School M.C Area No.1 NearGovt: High School No.3 Kohat (C)",,,"1. Garhi Risaldar, Khara Garhi &Garhi Mawaz Kha Jandi Road",43050307,,142,86,228,2,1,3,
,,,,2. Nai Abadi Garhi Rauf Khan,43050308,,411,262,673,,,,
21,Govt: High School No.2 Kohat (Male) (PS-1),,,Garhi Banorian & Dhodhewal,43050303,,861,0,861,2,0,2,
22,Govt: High School No.2 Kohat (Male) (PS-2),,,"Garhi Atta Khan, Aziz Abad & LMHColony",43050304,,890,0,890,3,0,3,
23,Govt: High School No.2 Kohat (Female)  (PS-3),,,1. Garhi Banorian & Dhodhewal,43050303,,0,666,666,0,4,4,
,,,,"2. Garhi Atta Khan, Aziz Abad &LMH Colony",43050304,,0,617,617,,,,
24,"Govt: Girls Post Graduate College Kohat(Male) (PS-1)",,,"1.1. Moh: Khair Abad,Garhi MawazKhan",43050305,,329,0,329,3,0,3,
