"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
65,65. Govt: Girls Middle School Hassan Khel Essaki (C),2.Hassan Khel Essaki,051010411,,,,424,330,754,2,2,4
"",2.Hassan Khel Essaki,051010418,,,,276,261,537,,,,
"",.,,,,,,700,591,1291,2,2,4
66,66. Govt: Girls High School Gul Ahmad Shah (M) PS-I,1.Gul Ahmed Shah,051010412,,,,468,0,468,4,0,4
"",2.Shah Jahan Shah,051010413,,,,569,0,569,,,,
"",3. Shah Jahan Shah,051010414,,,,103,0,103,,,,
"",.,,,,,,1140,0,1140,4,0,4
67,67. Govt: Girls High School Gul Ahmad Shah (F) PS-II,1.Gul Ahmed Shah,051010412,,,,0,377,377,0,3,3
"",2.Shah Jahan Shah,051010413,,,,0,475,475,,,,
"",3. Shah Jahan Shah,051010414,,,,0,78,78,,,,
"",.,,,,,,0,930,930,0,3,3
68,68. Govt: Middle School Kachozai (Comb),1.Kachozai,051010501,,,,812,655,1467,2,2,4
"",.,,,,,,812,655,1467,2,2,4
69,69. Govt: Middle School Ali Mat (Comb),1.Pariz Khoni Khel,051010502,,,,599,471,1070,2,2,4
"",2.Ismail Khoni Khel,051010503,,,,164,124,288,,,,
"",.,,,,,,763,595,1358,2,2,4
70,70. Govt: Girls High School Dhram Khel (Comb),1.Dharma khel,051010504,,,,711,0,711,4,0,4
"",2.Dharma Khel,051010505,,,,363,0,363,,,,
"",3.Dharma Khel,051010506,,,,153,0,153,,,,
"",.,,,,,,1227,0,1227,4,0,4
71,71. Govt: Girls High School Dhram Khel (Comb),1.Dharma khel,051010504,,,,0,609,609,0,3,3
"",2.Dharma Khel,051010505,,,,0,276,276,,,,
"",3.Dharma Khel,051010506,,,,0,107,107,,,,
"",.,,,,,,0,992,992,0,3,3
72,72. UC Office Nizam Dhrma Khel (M),1. Nizam Khan,051010507,,,,596,0,596,4,0,4
"",2. Nizam Khan,051010508,,,,652,0,652,,,,
"",3. Nizam Khan,051010509,,,,432,0,432,,,,
"",.,,,,,,1680,0,1680,4,0,4
73,73. GPS Ihsan Pir Dil Khel (F),1. Nizam Khan,051010507,,,,0,392,392,0,4,4
"",2. Nizam Khan,051010508,,,,0,494,494,,,,
"",3. Nizam Khan,051010509,,,,0,299,299,,,,
"",.,,,,,,0,1185,1185,0,4,4
74,74. GGHS Kotka Feroz (Comb),1.Kotka Feroz,051010510,,,,650,538,1188,2,2,4
"",.,,,,,,650,538,1188,2,2,4
75,75. Govt: Girls Middle School Koti Sadat (Male),1.Koti Sadat,051010601,,,,823,0,823,4,0,4
"",2.Koti Sadat,051010602,,,,60,0,60,,,,
"",3.Koti Sadat,051010603,,,,583,0,583,,,,
"",.,,,,,,1466,0,1466,4,0,4
76,"76. Govt: Girls Higher Secondary School Koti Sadat(Female) (PS-I)",1.Koti Sadat,051010601,,,,0,711,711,0,4,4
"",2.Koti Sadat,051010602,,,,0,45,45,,,,
"",3.Koti Sadat,051010603,,,,0,492,492,,,,
"",.,,,,,,0,1248,1248,0,4,4
77,77. GHS Kot Sadat (M),4.Koti Sadat,051010604,,,,60,0,60,3,0,3
"",5.Koti Sadat,051010605,,,,80,0,80,,,,
"",6.Koti Sadat,051010606,,,,126,0,126,,,,
"",7.Koti Sadat,051010607,,,,134,0,134,,,,
"",8.Koti Sadat,051010608,,,,592,0,592,,,,
"",.,,,,,,992,0,992,3,0,3
78,"78. Govt: Girls Higher Secondary School Koti Sadat(Female) (PS-II)",4.Koti Sadat,051010604,,,,0,41,41,0,2,2
"",5.Koti Sadat,051010605,,,,0,58,58,,,,
"",6.Koti Sadat,051010606,,,,0,100,100,,,,
"",7.Koti Sadat,051010607,,,,0,97,97,,,,
"",8.Koti Sadat,051010608,,,,0,451,451,,,,
"",.,,,,,,0,747,747,0,2,2
79,79. Govt: High School Boza Khel (Male) (PS-I),1.Boza Khel,051010609,,,,835,0,835,3,0,3
"",.,,,,,,835,0,835,3,0,3
80,80. Govt: High School Boza Khel (Male) (PS-II),2.Boza Khel,051010610,,,,479,0,479,4,0,4
"",3.Boza Khel,051010611,,,,650,0,650,,,,
"",.,,,,,,1129,0,1129,4,0,4
"",,1.Boza Khel,051010609,,,,0,626,626,0,4,4
81,81. Govt: Girls High School Boza Khel (Female),2.Boza Khel,051010610,,,,0,326,326,,,
"",,3.Boza Khel,051010611,,,,0,480,480,,,
"",.,,,,,,0,1432,1432,0,4,4
82,82. Govt: Girls Middle School Zakir Khel Ibrahim Gul (M),1.Zaker Khel Ibrahim Gul,051010612,,,,805,0,805,4,0,4
"",,2.Zaker Khel Ibrahim Gul,051010613,,,,361,0,361,,,
"",.,,,,,,1166,0,1166,4,0,4
83,83. Govt: Middle School Zakir Khel Ibrahim Gul (F),1.Zaker Khel Ibrahim Gul,051010612,,,,0,589,589,0,3,3
"",,2.Zaker Khel Ibrahim Gul,051010613,,,,0,249,249,,,
"",.,,,,,,0,838,838,0,3,3
84,84. Govt: Middle School Hassani Dara Shah (Comb),1.Hassani Dara Shah,051010614,,,,684,461,1145,2,2,4
"",.,,,,,,684,461,1145,2,2,4
85,"85.  Govt: High Secondary School Sikander Khel Bala(M) PS-I",1.Sikander Khel Bala,051010701,,,,937,0,937,4,0,4
"",,2.Sikander Khel Bala,051010702,,,,342,0,342,,,
"",.,,,,,,1279,0,1279,4,0,4
86,"86.  Govt: High Secondary School Sikander Khel Bala(F) PS-II",1.Sikander Khel Bala,051010701,,,,0,723,723,0,4,4
"",,2.Sikander Khel Bala,051010702,,,,0,212,212,0,4,4
"",.,,,,,,0,935,935,0,8,8
87,"87. Govt: Girls Higher Secondery School Sikander KhelBala (High Section) (M) PS-I",1.Mula Khel,051010703,,,,306,0,306,4,0,4
"",,2.Mula Khel,051010704,,,,491,0,491,,,
"",,3.Wala Khel,051010705,,,,603,0,603,,,
"",.,,,,,,1400,0,1400,4,0,4
88,"88. Govt: Girls Higher Secondery School Sikander KhelBala (High Section) (F) PS-II",1.Mula Khel,051010703,,,,0,210,210,0,3,3
"",,2.Mula Khel,051010704,,,,0,294,294,,,
"",,3.Wala Khel,051010705,,,,0,452,452,,,
"",.,,,,,,0,956,956,0,3,3
89,89. Govt: High School Hebak Sherza Khan (M) PS-I,1.Nasradin Sher Dil,051010706,,,,446,0,446,4,0,4
"",,2.Pak Ismail Khel,051010707,,,,588,0,588,,,
"",,3. Musa Khel WalaKhel,051010708,,,,409,0,409,,,
"",.,,,,,,1443,0,1443,4,0,4
90,90. Govt: Girls Primay School Pak Ismail Khel (F),1.Nasradin Sher Dil,051010706,,,,0,331,331,0,4,4
"",,2.Pak Ismail Khel,051010707,,,,0,420,420,,,
"",,3. Musa Khel WalaKhel,051010708,,,,0,295,295,,,
"",.,,,,,,0,1046,1046,0,4,4
91,91. Govt: High School Haibek Sherza Khan (M) PS-II,1.Haibek Musa Jani,051010709,,,,276,0,276,4,0,4
2.Haibek Sherabat Khan,051010710,,,,282,0,282,,,,,
3.Haibek Sherza Khan,051010711,,,,495,0,495,,,,,
4.Haibek Sherza Khan,051010712,,,,466,0,466,,,,,
"",.,,,,,,1519,0,1519,4,0,4
92,92. Govt: Primary School Haibek Sherza Khan (M),1.Haibek Musa Jani,051010709,,,,0,221,221,0,4,4
"",2.Haibek Sherabat Khan,051010710,,,,0,193,193,,,,
"",3.Haibek Sherza Khan,051010711,,,,0,319,319,,,,
"",4.Haibek Sherza Khan,051010712,,,,0,365,365,,,,
"",.,,,,,,0,1098,1098,0,4,4
93,93. Govt: Girls High School Kotka Daulat Khan (M) PS-I,1.Fazal Haq Malwana,051010713,,,,608,0,608,4,0,4
"",2. Fazal Haq Malwana,051010714,,,,645,0,645,,,,
"",.,,,,,,1253,0,1253,4,0,4
94,94. Govt: Girls High School Kotka Daulat Khan (F) PS-II,1.Fazal Haq Malwana,051010713,,,,0,391,391,0,3,3
"",2. Fazal Haq Malwana,051010714,,,,0,479,479,,,,
"",.,,,,,,0,870,870,0,3,3
95,95. Govt: Girls Primary School Basia Khel (Comb),1. Basya  Khel,051010801,,,,592,428,1020,2,2,4
"",2. Basya Khel,051010802,,,,312,203,515,,,,
"",.,,,,,,904,631,1535,2,2,4
96,96. Govt: Primary School Hassani (Comb),1.Hassani,051010803,,,,848,608,1456,2,2,4
"",1.Hassani,051010812,,,,78,120,198,,,,
"",.,,,,,,926,728,1654,2,2,4
97,"97. Govt: Girls Primary School Bazida Karim Khan(Comb)",1.Bazida,051010804,,,,355,303,658,2,2,4
"",2.Degan Shadi Khan,051010806,,,,438,342,780,,,,
"",3.Degan Shah Jalal,051010807,,,,268,126,394,,,,
"",.,,,,,,1061,771,1832,2,2,4
98,98. Govt: Girls Middle School Mewa Khel (M) PS-I,1.Mewa Khel,051010808,,,,578,0,578,2,0,2
"",.,,,,,,578,0,578,2,0,2
99,99. Govt: Girls Middle School Mewa Khel (F) PS-II,1.Mewa Khel,051010808,,,,0,583,583,0,2,2
"",.,,,,,,0,583,583,0,2,2
100,100. Govt: Girls Degree Collage Surani (Comb),1.Kotka Bazid,051010809,,,,551,460,1011,2,2,4
"",.,,,,,,551,460,1011,2,2,4
101,101. Govt: High School Kachkot Asad Khan (M) PS-I,1.Kachkot Asad Khan,051010805,,,,854,0,854,4,0,4
"",1.Kachkot Asad Khan,051010813,,,,256,0,256,,,,
"",2.Mirza Baig,051010810,,,,377,0,377,,,,
"",.,,,,,,1487,0,1487,4,0,4
102,102. Govt: High School Kachkot Asad Khan (F) PS-II,1.Kachkot Asad Khan,051010805,,,,0,612,612,0,4,4
"",1.Kachkot Asad Khan,051010813,,,,0,186,186,,,,
"",2.Mirza Baig,051010810,,,,0,209,209,,,,
"",.,,,,,,0,1007,1007,0,4,4
103,103. Govt: Girls Middle School Mewa Khel (Comb),2.Haibek Malik Shah,051010811,,,,420,298,718,2,1,3
"",.,,,,,,420,298,718,2,1,3
104,104. Govt: Middle School Lalozai (M),1.Lalozai,051010901,,,,978,0,978,4,0,4
"",2.Lalozai,051010902,,,,460,0,460,,,,
"",.,,,,,,1438,0,1438,4,0,4
105,105. Govt: High School School Lalozai (F),1.Lalozai,051010901,,,,0,651,651,0,3,3
"",2.Lalozai,051010902,,,,0,278,278,,,,
"",.,,,,,,0,929,929,0,3,3
106,106. Govt: Girls Middle School Lalozai (M),1.Sadat Madek Shah,051010903,,,,239,0,239,4,0,4
"",2.Mandoori Qatal Shah,051010904,,,,722,0,722,,,,
"",3. Wanda Khel Ghafar,051010906,,,,212,0,212,,,,
"",.,,,,,,1173,0,1173,4,0,4
107,107. Govt: Girls Primary School Mandori Qatal Shah (F),1.Sadat Madek Shah,051010903,,,,0,174,174,0,3,3
"",2.Mandoori Qatal Shah,051010904,,,,0,485,485,,,,
"",3. Wanda Khel Ghafar,051010906,,,,0,149,149,,,,
"",.,,,,,,0,808,808,0,3,3
108,"108. Govt: Girls Primary School Bazida Kokal Khel(Comb)",1.Bazida Kokal Khel,051010905,,,,1002,734,1736,2,2,4
"",.,,,,,,1002,734,1736,2,2,4
109,109. Govt: Middle School Bangi Khel (Comb) PS-I,1.Bangi Khel,051010907,,,,638,469,1107,2,2,4
"",.,,,,,,638,469,1107,2,2,4
110,110. Govt: Middle School Bangi Khel (Comb) PS-II,2.Kamkota Saqi,051010908,,,,519,364,883,2,1,3
"",.,,,,,,519,364,883,2,1,3
111,"111. Govt: Girls Primary School Toorka Muhibullah(Comb)",1.Toorka,051010909,,,,743,0,743,4,0,4
"",1.Toorka,051010910,,,,287,0,287,,,,
"",.,,,,,,1030,0,1030,4,0,4
112,"112. Govt: Primary School Toorka Muhammad Ali(Comb)",1.Toorka,051010909,,,,0,608,608,0,3,3
"",1.Toorka,051010910,,,,0,249,249,,,,
"",.,,,,,,0,857,857,0,3,3
236,"236. Govt: Primary School Ladha Khel DaudShah(Comb) PS-I",1.Ladha Khel,051040101,,,,820,0,820,4,0,4
"",2.Ladha Khel,051040102,,,,501,0,501,,,,
"",.,,,,,,1321,0,1321,4,0,4
237,"237. Govt: Primary School Ladha Khel DaudShah(Comb) PS-II",1.Ladha Khel,051040101,,,,0,625,625,0,3,3
"",2.Ladha Khel,051040102,,,,0,337,337,,,,
"",.,,,,,,0,962,962,0,3,3
238,238. Govt: Girls High School Jangi Daud Shah (Comb),1.Daud Shah,051040103,,,,840,714,1554,2,2,4
"",.,,,,,,840,714,1554,2,2,4
239,239. Govt:Primary School Purana Daud Shah (Comb),1.Daud Shah,051040104,,,,536,395,931,2,1,3
"",.,,,,,,536,395,931,2,1,3
240,240. BHU Haji Gulan Daud Shah (Comb),1.Daud Shah,051040105,,,,817,512,1329,2,1,3
"",.,,,,,,817,512,1329,2,1,3
241,"241. Govt: Girls Primary School Mehar Daud Shah(Comb)",2.Mesher Daud Shah,051040106,,,,919,663,1582,2,2,4
"",.,,,,,,919,663,1582,2,2,4
242,242. GMS Piran Daud Shah (Comb),Bozi Khel,051040107,,,,527,365,892,2,1,3
"",.,,,,,,527,365,892,2,1,3
243,243. Govt: Primary School Garhi Saidan No.2 (M),1.Ghari Saidan,051040108,,,,600,0,600,4,0,4
"",1.Ghari Saidan,051040109,,,,611,0,611,,,,
"",.,,,,,,1211,0,1211,4,0,4
244,244. Govt: Girls Primary School Garhi Saidan (F),1.Ghari Saidan,051040108,,,,0,468,468,0,3,3
"",1.Ghari Saidan,051040109,,,,0,411,411,,,,
"",.,,,,,,0,879,879,0,3,3
350,"350. Govt: Girls Primary School No.3 Jadid Abadi (M)PS-I",,,1. New Jadid Abadi No.1,051070101,,1308,0,1308,4,0,4
"",.,,,,,,1308,0,1308,4,0,4
351,"351. Govt: Girls Primary School No.3 Jadid Abadi (M)PS-II",,,2. Kotka Shah Jahan,051070102,,143,0,143,2,0,2
"",,,3. Jadid Abadi No.2,051070103,,291,0,291,,,,
"",,,4. Beroon Kachariy Gat,051070105,,184,0,184,,,,
"",.,,,,,,618,0,618,2,0,2
352,352. Govt Primary School No.10 Bannu City (F),,,1. New Jadid Abadi No.1,051070101,,0,847,847,0,4,4
"",,,2. Kotka Shah Jahan,051070102,,0,155,155,,,,
"",,,3. Jadid Abadi No. 2,051070103,,0,316,316,,,,
"",,,4. Beroon Kachariy Gate,051070105,,0,145,145,,,,
"",.,,,,,,0,1463,1463,0,4,4
353,353. C & W Office Bannu (Male),,,"1. Jaman Road/ PunjabiGalli",051070104,,1076,0,1076,4,0,4
"",,,"1. Jaman Road/ PunjabiGalli",051070107,,449,0,449,,,,
"",.,,,,,,1525,0,1525,4,0,4
354,354. XEN Irrigation Office Bannu (Female),,,"1. Jaman Road/ PunjabiGalli",051070104,,0,857,857,0,4,4
"",,,"1. Jaman Road/ PunjabiGalli",051070107,,0,306,306,,,,
"",.,,,,,,0,1163,1163,0,4,4
