DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070203,,635,571,1206,,,,
"",,Total,703,610,1313,,,,,,,,
161,"Government Pir Yaqoob ShahDegree College Phalia (Combined)",,,Phalia Amir,177070112,,26,21,47,1,1,2,Combined
"",,,,Phalia Amir,177070113,,527,363,890,,,,
"",,,,Phalia Amir,177070208,,183,173,356,,,,
"",,Total,736,557,1293,,,,,,,,
162,"Government Girls Primary SchoolDera Manzoor Mughal Pura, Phalia(Combined)",,,Phalia Amir,177070114,,195,160,355,1,1,2,Combined
"",,,,Phalia Mehman,177070308,,253,212,465,,,,
"",,Total,448,372,820,,,,,,,,
163,"Government Girls Primary SchoolHelan Moor Haidari Mohallah,Phalia (Combined)",,,Phalia Amir,177070115,,331,249,580,2,1,3,Combined
"",,,,Phalia Mehman,177070309,,721,571,1292,,,,
"",,Total,1052,820,1872,,,,,,,,
164,"Government College of Commerce,Phalia (Combined)",,,Phalia Qeema.,177070119,,452,359,811,2,1,3,Combined
"",,,,Phalia Qeema.,177070120,,389,333,722,,,,
"",,Total,841,692,1533,,,,,,,,
165,"Government Girls Primary SchoolPhalia Boota (Combined)",,,Phalia Boota,177070209,,470,360,830,2,1,3,Combined
"",,Phalia Boota,177070210,,314,216,530,,,,,,
Total,784,576,1360,,,,,,,,,,
""
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
166,"Government Boys Primary School,Phalia Mehman (Male)",,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070205,,597,0,597,2,0,2,Male
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070207,,310,0,310,,,,
"",,Total,1303,0,1303,,,,,,,,
167,"Government Girls Primary School,Phalia Mehman (Female)",,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070204,,0,342,342,0,2,2,Female
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070205,,0,501,501,,,,
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070207,,0,270,270,,,,
"",,Total,0,1113,1113,,,,,,,,
168,"Government Islamia High School,Phalia City East (Combined)",,,Phalia Qeema. (Rural),177070118,,114,80,194,1,1,2,Combined
"",,,,"Circle No. 2 Mohollah AzizabadPhalia Town Committee",177070206,,499,386,885,,,,
"",,Total,613,466,1079,,,,,,,,
169,"Government Islamia High School,Phalia City West (Male)",,,"Circle No. 3 Phalia Ghania RoadPhalia Town Committee",177070302,,405,0,405,3,0,3,Male
"",,,,"Circle No. 3 PhaliaPurana GujratPhalia Town Committee",177070303,,258,0,258,,,,
"",,,,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070304,,265,0,265,,,,
"",,,,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070305,,211,0,211,,,,
"",,Total,1139,0,1139,,,,,,,,
170,"Government Islamia High School,Phalia City North (Male)",,,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070306,,393,0,393,3,0,3,Male
"",,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070307,,916,0,916,,,,,,
Total,1309,0,1309,,,,,,,,,,
"",,"Circle No. 3 Ghania Road PhaliaTown Committee",177070302,,0,376,376,,,,,,
"",,"Circle No. 3 Purana Gujrat RoadPhalia Town Committee",177070303,,0,259,259,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"Government Boys Primary School171No. and Name of Polling StationPhalia Qeeman Phalia City (Female)",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"M0aleBooths","Fem2aleBooths","To2talBooths",Female,
"",,,,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070305,,0,185,185,,,,
Total,0,1026,1026,,,,,,,,,,
"",,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070306,,0,331,331,0,2,2,Female,,
"",,"Circle No. 3 Phalia Qeeman PhaliaTown Committee",177070307,,0,878,878,,,,,,
DRAFT LIST OF POLLING STATION FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB,,,,,,,,,,,,,
No. and Name of Constituency PP 67-M.B.Din-II,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Areas,"on the electoralroll in caseElectoral area is",,Number of Polling Boths,,,,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Area,"Census BlockCode","MaleVoters","FemaleVoters","TotalVoters","MaleBooths","FemaleBooths","TotalBooths",Booth Type,
"",,,,,,,,,,,,,
1,"Government Boys Primary SchoolDera Murad Abad (DakhaliPandowal Bala) (Combined)",Pandowal Bala,175010201,,,,611,444,1055,2,2,4,Combined
"",,Pandowal Bala,175010202,,,,539,408,947,,,,
"",,Total,1150,852,2002,,,,,,,,
2,"Government Girls High SchoolPandowal Bala (Combined)",Pandowal Bala,175010203,,,,668,409,1077,2,1,3,Combined
"",,Pandowal Bala,175010205,,,,207,156,363,,,,
"",,Total,875,565,1440,,,,,,,,
3,"Government Islamia High SchoolPandowal Bala (Combined)",Pandowal Bala,175010204,,,,602,394,996,2,1,3,Combined
"",,Pandowal Bala,175010206,,,,411,267,678,,,,
"",,Total,1013,661,1674,,,,,,,,
4,"Government Model Primary SchoolKotli Masnani (Combined)",Pandowal Pain,175010301,,,,691,450,1141,2,2,4,Combined
"",,Kotli Masnani,175010304,,,,494,320,814,,,,
"",,Total,1185,770,1955,,,,,,,,
5,"Government Model Primary SchoolPandowal Pain (Combined)","Pandowal Pain (Darbar PeerWala)",175010302,,,,524,360,884,2,1,3,Combined
"Pandowal Pain (Darbar PeerWala)",175010303,,,,321,217,538,,,,,,
Total,845,577,1422,,,,,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Boys Primary School",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
6,"Dera Ahmad Saeed (Nain Ranjha)(Combined)",Nain Ranjha,175011002,,,,404,272,676,2,1,3,Combined
"",,Total,933,651,1584,,,,,,,,
7,"Government Girls ElementarySchool Nain Ranjha (Combined)",Nain Ranjha,175011003,,,,770,482,1252,2,2,4,Combined
"",,Jhung,175011007,,,,444,268,712,,,,
"",,Total,1214,750,1964,,,,,,,,
8,"Government Boys ElementarySchool, Nain Ranjha (Combined)",Nain Ranjha,175011004,,,,619,421,1040,2,1,3,Combined
"",,Nain Ranjha,175011005,,,,362,272,634,,,,
"",,Sajan,175011006,,,,166,68,234,,,,
"",,Total,1147,761,1908,,,,,,,,
9,"Government Model Primary SchoolGhumnana Bosal (East) (Combined)",Bosal,176020101,,,,646,401,1047,1,1,2,Combined
"",,Total,646,401,1047,,,,,,,,
10,"Government Degree College forWomen Bosal Sukha (West)(Combined)",Bosal,176020102,,,,438,259,697,2,1,3,Combined
"",,Bosal,176020103,,,,524,392,916,,,,
"",,Total,962,651,1613,,,,,,,,
11,"Government Degree College forWomen Bosal Sukha (East)",Bosal,176020104,,,,572,439,1011,1,1,2,Combined
"",,Total,572,439,1011,,,,,,,,
12,"(GCoovmerbninmeedn)t Boys HigherSecondary School Bosal (East)(Combined)",Bosal,176020105,,,,361,256,617,2,1,3,Combined
"",,Bosal,176020106,,,,336,238,574,,,,
"",,Bosal,176020112,,,,225,157,382,,,,
"",,Total,922,651,1573,,,,,,,,
13,"Government Model Primary SchoolGhumnana Bosal (West)",Bosal,176020107,,,,602,408,1010,2,1,3,Combined
"",,Total,602,408,1010,,,,,,,,
14,"B(Caosmic bHienaeldth)  Unit Tibba ManakBosal (Male)",Bosal,176020108,,,,855,0,855,3,0,3,Male
"",,Bosal,176020109,,,,713,0,713,,,,
"",,Total,1568,0,1568,,,,,,,,
15,"Government Girls Primary SchoolNoryana Bosal (Female)",Bosal,176020108,,,,0,660,660,0,2,2,Female
"",,Bosal,176020109,,,,0,454,454,,,,
"",,Total,0,1114,1114,,,,,,,,
16,"Government Girls Primary SchoolBosal Sukha (Combined)",Bosal,176020110,,,,497,379,876,1,1,2,Combined
Total,497,379,876,,,,,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Boys Higher",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
17,"Secondary School Bosal (West)(Combined)",Bosal,176020113,,,,494,335,829,2,1,3,Combined
"",,Total,853,615,1468,,,,,,,,
18,"Government Model Primary SchoolNakay Wal Bosal (Combined)",Bosal,176020114,,,,562,382,944,2,1,3,Combined
"",,Bosal,176020115,,,,401,265,666,,,,
"",,Total,963,647,1610,,,,,,,,
19,"Government Boys Primary SchoolJund Bosal (Combined)",Bosal,176020116,,,,453,250,703,2,1,3,Combined
"",,Bosal,176020117,,,,545,360,905,,,,
"",,Total,998,610,1608,,,,,,,,
20,"Government Boys ElementarySchool Sahibwal (Male)",Sahibwal,176020201,,,,1061,0,1061,2,0,2,Male
"",,Sahibwal,176020202,,,,462,0,462,,,,
"",,Total,1523,0,1523,,,,,,,,
21,"Government Girls Primary SchoolSahibwal (Female)",Sahibwal,176020201,,,,0,752,752,0,2,2,Female
"",,Sahibwal,176020202,,,,0,326,326,,,,
"",,Total,0,1078,1078,,,,,,,,
22,"Government Girls ElementarySchool (Elementary Portion) Bosal",Masoor,176020301,,,,745,521,1266,2,1,3,Combined
"",,Total,745,521,1266,,,,,,,,
23,"GMoavseoronrm (Ceonmt Gbiirnlse dE)lementarySchool (Primary Portion) BosalMasoor (East) (Combined)",Masoor,176020302,,,,536,363,899,2,1,3,Combined
"",,Masoor,176020307,,,,493,388,881,,,,
"",,Total,1029,751,1780,,,,,,,,
24,"Government Girls ElementarySchool (Primary Portion) Bosal",Masoor,176020303,,,,688,501,1189,1,1,2,Combined
"",,Total,688,501,1189,,,,,,,,
25,"MGoavseoronrm (Wenets Bt)o (yCso Pmribminaeryd )SchoolBosal Masoor (East) (Combined)",Masoor,176020304,,,,767,492,1259,1,1,2,Combined
"",,Total,767,492,1259,,,,,,,,
26,"Government Boys Primary SchoolBosal Masoor (West) (Combined)",Masoor,176020305,,,,449,335,784,2,1,3,Combined
"",,Masoor,176020306,,,,307,206,513,,,,
"",,Total,756,541,1297,,,,,,,,
27,"Government Boys ElementarySchool Bhojowal . (Combined)",Bhojowal,176020308,,,,837,550,1387,2,1,3,Combined
Bhojowal,176020309,,,,155,87,242,,,,,,
Total,992,637,1629,,,,,,,,,,
Gojra,176020401,,,,479,354,833,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"No. aGnodv Neranmmee onft  PBoolylisn Sge SctoantdioanrySchool Gojra (East) (Combined)",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
"",,Gojra,176020409,,,,88,48,136,,,,
"",,Total,1092,861,1953,,,,,,,,
29,"Government Boys SecondarySchool Gojra (West) (Combined)",Gojra,176020402,,,,381,301,682,2,1,3,Combined
"",,Gojra,176020403,,,,258,238,496,,,,
"",,Gojra,176020411,,,,351,266,617,,,,
"",,Total,990,805,1795,,,,,,,,
30,"Government Boys SecondarySchool Gojra (South) (Combined)",Gojra,176020404,,,,296,243,539,1,1,2,Combined
"",,Gojra,176020412,,,,423,334,757,,,,
"",,Total,719,577,1296,,,,,,,,
31,"Government Girls High SchoolGojra East (Combined)",Gojra,176020406,,,,743,602,1345,2,2,4,Combined
"",,Gojra,176020410,,,,261,189,450,,,,
"",,Total,1004,791,1795,,,,,,,,
32,"Government Girls High SchoolGojra (West) (Combined)",Gojra,176020407,,,,468,358,826,1,1,2,Combined
"",,Gojra,176020408,,,,355,266,621,,,,
"",,Total,823,624,1447,,,,,,,,
33,"Government Abbas High SchoolBukkan (West) (Combined)",Bukkan,176020701,,,,618,431,1049,1,1,2,Combined
"",,Total,618,431,1049,,,,,,,,
34,"Government Abbas High SchoolBukkan (East) (Combined)",Bukkan,176020702,,,,301,208,509,1,1,2,Combined
"",,Bukkan,176020703,,,,367,277,644,,,,
"",,Total,668,485,1153,,,,,,,,
35,"Government Girls ElementarySchool Bukkan (Combined)",Bukkan,176020704,,,,215,147,362,2,1,3,Combined
"",,Bukkan,176020705,,,,484,344,828,,,,
"",,Bukkan,176020706,,,,355,221,576,,,,
"",,Total,1054,712,1766,,,,,,,,
36,"Government Primary School ChakNo. 33 Khasa (Combined)",Chak No. 33,176020707,,,,488,386,874,2,2,4,Combined
"",,Chak No. 33,176020708,,,,506,391,897,,,,
"",,Total,994,777,1771,,,,,,,,
37,"Basic Health Unit Bar Musa(Combined)",Bar Musa,176030101,,,,799,621,1420,2,2,4,Combined
Bar Musa,176030102,,,,282,242,524,,,,,,
Total,1081,863,1944,,,,,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Boys High School Bar",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
38,Musa (Combined),Bar Musa,176030104,,,,261,186,447,2,2,4,Combined
"",,Bar Musa,176030107,,,,261,175,436,,,,
"",,Bar Musa,176030108,,,,288,227,515,,,,
"",,Bar Musa,176030115,,,,111,74,185,,,,
"",,Total,1040,764,1804,,,,,,,,
39,"Government Girls High School BarMusa (East) (Combined)",Bar Musa,176030105,,,,341,248,589,1,1,2,Combined
"",,Bar Musa,176030106,,,,347,232,579,,,,
"",,Total,688,480,1168,,,,,,,,
40,"Government Girls High School BarMusa (West) (Combined)",Bar Musa,176030109,,,,227,153,380,1,1,2,Combined
"",,Bar Musa,176030110,,,,425,260,685,,,,
"",,Total,652,413,1065,,,,,,,,
41,"Government Girls Primary SchoolChak No. 46 (Combined)",Chak No. 46,176030111,,,,424,290,714,2,2,4,Combined
"",,Chak No. 46,176030112,,,,711,515,1226,,,,
"",,Total,1135,805,1940,,,,,,,,
42,"Government Model Primary SchoolChak No. 45 (Combined)",Chak No. 45,176030113,,,,393,305,698,2,1,3,Combined
"",,Chak No. 45,176030114,,,,414,275,689,,,,
"",,Total,807,580,1387,,,,,,,,
43,"Government Girls SecondarySchool Chak No. 26 (Combined)",Chak No. 26,176030201,,,,491,320,811,2,2,4,Combined
"",,Chak No. 26,176030204,,,,657,502,1159,,,,
"",,Total,1148,822,1970,,,,,,,,
44,"Government Boys SecondarySchool Chak No. 26 (East)(Combined)",Chak No. 26,176030202,,,,376,245,621,2,1,3,Combined
"",,Chak No. 26,176030203,,,,411,328,739,,,,
"",,Total,787,573,1360,,,,,,,,
45,"Government Centre Primary SchoolChak No. 30 (Combined)",Chak No. 30,176030205,,,,645,542,1187,2,2,4,Combined
"",,Chak No. 30,176030206,,,,305,257,562,,,,
"",,Total,950,799,1749,,,,,,,,
46,"Government Model Primary SchoolChak No. 27 (Combined)",Chak No. 27,176030207,,,,271,205,476,2,1,3,Combined
Chak No. 27,176030208,,,,218,152,370,,,,,,
Chak No. 24,176030209,,,,139,98,237,,,,,,
Total,628,455,1083,,,,,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationBasic Health Unit Daffar.",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
47,(Combined),Daffar,176030304,,,,427,249,676,1,1,2,Combined
"",,Total,763,475,1238,,,,,,,,
48,"Government English Medium BoysPrimary School, Daffar (Combined)",Daffar,176030302,,,,721,584,1305,2,2,4,Combined
"",,Daffar,176030303,,,,272,208,480,,,,
"",,Total,993,792,1785,,,,,,,,
49,"Government Model Primary SchoolJarra (Combined)",Jara,176030305,,,,461,360,821,1,1,2,Combined
"",,Total,461,360,821,,,,,,,,
50,"Government Model Primary SchoolChak No. 25 (Combined)",Chak No. 25,176030306,,,,594,437,1031,1,1,2,Combined
"",,Total,594,437,1031,,,,,,,,
51,"Government Model Primary SchoolChak No. 34 (Combined)",Chak No. 34,176030307,,,,667,550,1217,1,1,2,Combined
"",,Total,667,550,1217,,,,,,,,
52,"Government Girls ElementarySchool Warryait East (Combined)",Wariat,176030401,,,,573,478,1051,2,2,4,Combined
"",,Wariat,176030402,,,,464,339,803,,,,
"",,Total,1037,817,1854,,,,,,,,
53,"Government Girls ElementarySchool Warryait West (Combined)",Wariat,176030403,,,,602,521,1123,1,1,2,Combined
"",,Total,602,521,1123,,,,,,,,
54,"Government Girls ElementarySchool Chak No. 29 (Combined)",Chak No. 29,176030404,,,,469,342,811,2,1,3,Combined
"",,Chak No. 29,176030405,,,,483,380,863,,,,
"",,Total,952,722,1674,,,,,,,,
55,"Government Boys Primary SchoolChak No. 28 (Combined)",Chak No. 28,176030406,,,,507,387,894,2,1,3,Combined
"",,Chak No. 28,176030407,,,,489,367,856,,,,
"",,Total,996,754,1750,,,,,,,,
56,"Government Boys Primary SchoolChak No. 28 West (Combined)",Chak No. 28,176030408,,,,596,441,1037,1,1,2,Combined
"",,Total,596,441,1037,,,,,,,,
57,"Government Centre Primary SchoolHead Faqirian (Combined)",Miana Gondal,176030501,,,,259,215,474,2,1,3,Combined
Miana Gondal,176030502,,,,465,314,779,,,,,,
Miana Gondal,176030515,,,,234,162,396,,,,,,
Total,958,691,1649,,,,,,,,,,
Miana Gondal,176030503,,,,264,0,264,,,,,,
Miana Gondal,176030504,,,,335,0,335,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
Miana Gondal (East) (Male)No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
58,,Miana Gondal,176030506,,,,307,0,307,4,0,4,Male
"",,Miana Gondal,176030507,,,,95,0,95,,,,
"",,Miana Gondal,176030513,,,,274,0,274,,,,
"",,Miana Gondal,176030525,,,,402,0,402,,,,
"",,Miana Gondal,176030526,,,,223,0,223,,,,
"",,Total,2194,0,2194,,,,,,,,
59,"Government Centre Primary SchoolMiana Gondal (West) (Female)",Miana Gondal,176030503,,,,0,153,153,0,2,2,Female
"",,Miana Gondal,176030504,,,,0,242,242,,,,
"",,Miana Gondal,176030505,,,,0,212,212,,,,
"",,Miana Gondal,176030506,,,,0,241,241,,,,
"",,Miana Gondal,176030507,,,,0,46,46,,,,
"",,Miana Gondal,176030513,,,,0,191,191,,,,
"",,Miana Gondal,176030525,,,,0,242,242,,,,
"",,Miana Gondal,176030526,,,,0,222,222,,,,
"",,Total,0,1549,1549,,,,,,,,
60,"Government Girls ElementarySchool Head Faqirian (DakhaliMiana Gondal) (Combined)",Miana Gondal,176030508,,,,440,294,734,2,2,4,Combined
"",,Miana Gondal,176030514,,,,398,270,668,,,,
"",,Miana Gondal,176030523,,,,156,82,238,,,,
"",,Miana Gondal,176030524,,,,215,197,412,,,,
"",,Total,1209,843,2052,,,,,,,,
61,"Government Girls HigherSecondary School Miana Gondal(East) (Male)",Miana Gondal,176030509,.,,,276,0,276,3,0,3,Male
Miana Gondal,176030510,,,,246,0,246,,,,,,
Miana Gondal,176030512,,,,511,0,511,,,,,,
Miana Gondal,176030516,,,,249,0,249,,,,,,
Miana Gondal,176030517,,,,307,0,307,,,,,,
Miana Gondal,176030527,,,,241,0,241,,,,,,
Total,1830,0,1830,,,,,,,,,,
Miana Gondal,176030509,,,,0,227,227,,,,,,
Miana Gondal,176030510,,,,0,162,162,,,,,,
Miana Gondal,176030512,,,,0,356,356,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
"(West) (Female)No. and Name of Polling Station62",In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBoo0ths","FemaleBoo2ths","TotalBoo2ths",Female,
"",,Miana Gondal,176030517,,,,0,159,159,,,,
"",,Miana Gondal,176030527,,,,0,202,202,,,,
"",,Total,0,1232,1232,,,,,,,,
63,"Government Boys High School,Miana Gondal (Combined)",Miana Gondal,176030511,,,,268,186,454,2,1,3,Combined
"",,Miana Gondal,176030520,,,,263,158,421,,,,
"",,Miana Gondal,176030521,,,,187,97,284,,,,
"",,Miana Gondal,176030522,,,,181,118,299,,,,
"",,Total,899,559,1458,,,,,,,,
64,"Government Boys Primary School,Chah Garib, Miana Gondal(Combined)",Miana Gondal,176030518,,,,255,184,439,2,1,3,Combined
"",,Miana Gondal,176030519,,,,681,479,1160,,,,
"",,Total,936,663,1599,,,,,,,,
65,"Government Model Primary SchoolSanda (East) (Combined)",Sanda,176030601,,,,435,277,712,2,1,3,Combined
"",,Sanda,176030602,,,,322,238,560,,,,
"",,Sanda,176030604,,,,191,127,318,,,,
"",,Total,,948,642,1590,,,,,,,
66,"Government Model Primary SchoolSanda  (West) (Combined)",Sanda,176030603,,,,754,558,1312,1,1,2,Combined
"",,Total,,754,558,1312,,,,,,,
67,"Government Boys Primary SchoolChak No. 31 (Combined)",Chak No. 31,176030605,,,,615,464,1079,2,2,4,Combined
"",,Chak No. 31,176030606,,,,492,397,889,,,,
"",,Total,1107,861,1968,,,,,,,,
68,"Government Model Primary SchoolChak No. 49 (Combined)",Chak No. 49,176030607,,,,424,276,700,1,1,2,Combined
"",,Chak No. 50,176030708,,,,354,238,592,,,,
"",,Total,,778,514,1292,,,,,,,
69,"Government Girls High School PindiRawan (East) (Combined)",Pindi Rawan,176030701,,,,501,324,825,2,1,3,Combined
"",,Pindi Rawan,176030702,,,,351,247,598,,,,
"",,Total,,852,571,1423,,,,,,,
70,"Government Boys High School PindiRawan (East) (Combined)",Pindi Rawan,176030703,,,,799,581,1380,2,1,3,Combined
Total,,799,581,1380,,,,,,,,,
Pindi Rawan,176030704,,,,253,163,416,,,,,,
Pindi Rawan,176030705,,,,250,160,410,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE PROVINCIAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency PP-65 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voterson theElectoral Roll in",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
72,"Government Girls High School PindiRawan (West) (Combined)",Pindi Rawan,176030706,,,,504,312,816,2,1,3,Combined
"",,Pindi Rawan,176030707,,,,472,273,745,,,,
"",,Total,,976,585,1561,,,,,,,
73,"Government Centre Primary SchoolGarh Qaim (Combined)",Garh Qaim,176030801,,,,154,99,253,2,1,3,Combined
"",,Garh Qaim,176030802,,,,205,136,341,,,,
"",,Garh Qaim,176030805,,,,355,211,566,,,,
"",,Garh Qaim,176030806,,,,195,149,344,,,,
"",,Total,909,595,1504,,,,,,,,
74,"Government Boys Primary SchoolChak No. 24 Haveli Rana Bashir(Dakhali Garh Qaim) (Combined)",Garh Qaim,176030803,,,,211,133,344,1,1,2,Combined
"",,Garh Qaim,176030804,,,,379,227,606,,,,
"",,Total,590,360,950,,,,,,,,
75,"Government Girls ElementarySchool Garh Qaim (Combined)",Garh Qaim,176030807,,,,188,137,325,1,1,2,Combined
"",,Garh Qaim,176030808,,,,204,126,330,,,,
"",,Garh Qaim,176030816,,,,104,101,205,,,,
"",,Garh Qaim,176030817,,,,145,150,295,,,,
"",,Total,641,514,1155,,,,,,,,
76,"Rest House Head Faqirian (East)(Combined)",Faqeerian,176030809,,,,485,374,859,1,1,2,Combined
"",,Total,,485,374,859,,,,,,,
77,"Rest House Head Faqirian (West)(Combined)",Faqeerian,176030810,,,,699,540,1239,1,1,2,Combined
"",,Total,,699,540,1239,,,,,,,
78,"Government Boys Primary SchoolFaqirian (Male)",Faqeerian,176030811,,,,338,0,338,4,0,4,Male
Faqeerian,176030812,,,,337,0,337,,,,,,
Faqeerian,176030813,,,,250,0,250,,,,,,
Faqeerian,176030814,,,,228,0,228,,,,,,
Faqeerian,176030815,,,,754,0,754,,,,,,
Total,,1907,0,1907,,,,,,,,,
Faqeerian,176030811,,,,0,229,229,,,,,,
Faqeerian,176030812,,,,0,248,248,,,,,,
Faqeerian,176030813,,,,0,178,178,,,,,,
Faqeerian,176030814,,,,0,182,182,,,,,,
