"",,,,,0,2818,2818,,,
"",133,Govt.Primary School  Wan Adhan    (Combined,WAN ADHAN,191010302,535,446,981,2,2,4
"",,,WAN ADHAN,191010303,182,157,339,,,
"",,,,,717,603,1320,,,
"",134,Govt.Primary School  Wan Adhan    (Combined,WAN ADHAN,191010301,318,268,586,2,2,4
"",,,,,318,268,586,,,
"",135,Govt GES Wan Adhan )P*(Combined,WAN ADHAN,191010304,364,330,694,1,2,3
"",,,WAN ADHAN,191010306,224,216,440,,,
"",,,,,588,546,1134,,,
"",136,Govt.Primary School  Partab Garh (Combined,WAN ADHAN,191010305,835,635,1470,2,1,3
"",,,,,835,635,1470,,,
"",137,"Govt. Boys Primary School, Dinpur Bonga Sardar Kahin Singh(Combined",Deen Pur,191010307,154,110,264,2,2,4
"",,,Deen Pur,191010309,43,36,79,,,
"",,,,,197,146,343,,,
"",138,"Govt. Boys Primary School, Dinpur Bonga Sardar Kahin Singh(Combined",Deen Pur,191010308,831,669,1500,2,2,4
"",,,,,831,669,1500,,,
"",139,Govt. Primary School Sadda Otar (Male,SADHA,190020401,331,0,331,3,0,3
"",,,SADHA,190020402,461,0,461,,,
"",,,SADHA,190020403,401,0,401,,,
"",,,SADHA,190020404,429,0,429,,,
"",,,SADHA,190020410,350,0,350,,,
"",,,,,1972,0,1972,,,
"",140,Govt.Girls Primary School Sadda Otar (Female,SADHA,190020401,331,205,536,3,0,3
"",,,SADHA,190020402,461,341,802,,,
"",,,SADHA,190020403,401,261,662,,,
"",,,SADHA,190020404,429,319,748,,,
"",,,SADHA,190020410,350,298,648,,,
"",,,,,1972,1424,3396,,,
"",141,Govt. Boys Primary School Kandu Khara (Male,KANDU KHARA,190020701,314,0,314,2,0,2
"",,,KANDU KHARA,190020702,473,0,473,,,
"",,,KANDU KHARA,190020703,342,0,342,,,
"",,,,,1129,0,1129,,,
"",142,Govt.Girls Primary School Kandu Khara (Female,KANDU KHARA,190020701,314,210,524,2,0,2
"",,,KANDU KHARA,190020702,473,304,777,,,
"",,,KANDU KHARA,190020703,342,251,593,,,
"",,,,,1129,765,1894,,,
"",,,KANDU KHARA,190020705,415,0,415,,,
"",,,KANDU KHARA,190020706,226,0,226,,,
"",,,KANDU KHARA,190020707,474,0,474,,,
"",,,KANDU KHARA,190020708,141,0,141,,,
"",,,,,1455,0,1455,,,
"",144,Govt.Girls Primary School Kandu Khara (Female,KANDU KHARA,190020704,199,136,335,2,0,2
"",,,KANDU KHARA,190020705,415,315,730,,,
"",,,KANDU KHARA,190020706,226,217,443,,,
"",,,KANDU KHARA,190020707,474,335,809,,,
"",,,KANDU KHARA,190020708,141,86,227,,,
"",,,,,1455,1089,2544,,,
"",145,Govt. Boys Primary School Dhose (Male,Dhos,190020405,313,0,313,2,0,2
"",,,Dhos,190020406,324,0,324,,,
"",,,Dhos,190020407,466,0,466,,,
"",,,Dhos,190020408,189,0,189,,,
"",,,Naushera Moher Singh,190020409,171,0,171,,,
"",,,,,1463,0,1463,,,
"",146,Govt.Girls Primary School Nohshera Moher Singh (Female,Dhos,190020405,313,252,565,2,0,2
"",,,Dhos,190020406,324,233,557,,,
"",,,Dhos,190020407,466,350,816,,,
"",,,Dhos,190020408,189,116,305,,,
"",,,Naushera Moher Singh,190020409,171,104,275,,,
"",,,,,1463,1055,2518,,,
"",147,"Govt. Boys Primary School Bherwal Khurd(Combined",BHARWAL KHURD,190020709,470,318,788,1,1,2
"",,,,,470,318,788,,,
"",148,Govt. Boys High School Nizam Pura (Male,Chak No 1 Rossa Tiba,190020209,1712,0,1712,4,0,4
"",,,,,1712,0,1712,,,
"",149,Govt. Boys High School Nizam Pura (Male,Chak No 1 Rossa Tiba,190020210,603,0,603,4,0,4
"",,,Chak No 1 Rossa Tiba,190020211,464,0,464,,,
"",,,,,1067,0,1067,,,
"",150,Govt. Boys High School Nizam Pura (Female,Chak No 1 Rossa Tiba,190020209,1712,1454,3166,4,0,4
"",,,Chak No 1 Rossa Tiba,190020210,603,488,1091,,,
"",,,Chak No 1 Rossa Tiba,190020211,464,411,875,,,
"",,,,,2779,2353,5132,,,
"",151,Govt. Boys High School Shamas Abad (Combined,KANDU RANHGAR,190020503,201,140,341,2,2,4
"",,,,,201,140,341,,,
"",152,Govt. Boys High School Shamas Abad (Combined,SHAMAS ABAD,190020504,458,324,782,2,2,4
"",,,,,458,324,782,,,
"",153,Govt.Girls Elemintry School Shamas Abad (Combined,SHAMAS ABAD,190020505,314,297,611,1,1,2
"",,,SHAMAS ABAD,190020506,365,342,707,,,
"",,,SHAMAS ABAD,190020507,160,143,303,,,
"",,,SHAMAS ABAD,190020508,377,312,689,,,
"",154,Govt. Boys Primary School Kandu Ranger (Combined,KANDU RANHGAR,190020501,353,282,635,2,2,4
"",,,,,353,282,635,,,
"",155,Govt. Boys Primary School Kandu Ranger (Combined,KANDU RANHGAR,190020502,465,378,843,2,2,4
"",,,,,465,378,843,,,
"",156,Govt High School Rasulpur Chak No.5 (Combined,Chak No 8 veriam,190020310,504,430,934,2,2,4
"",,,CHAK NO 005 (RASUL PUR ),190020311,123,92,215,,,
"",,,,,627,522,1149,,,
"",157,Govt High School Rasulpur Chak No.5 (Combined,Chak No 8 veriam,190020308,494,402,896,2,2,4
"",,,Chak No 8 veriam,190020309,651,525,1176,,,
"",,,,,1145,927,2072,,,
"",158,Govt.Girls High School Rasulpur Chak No.5 (Combined,CHAK NO 005 (RASUL PUR ),190020312,133,109,242,2,2,4
"",,,CHAK NO 005 (RASUL PUR ),190020313,373,307,680,,,
"",,,,,506,416,922,,,
"",159,Govt.Girls High School Rasulpur Chak No.8(Combined,CHAK NO 005 (RASUL PUR ),190020314,239,184,423,2,2,4
"",,,CHAK NO 005 (RASUL PUR ),190020315,647,516,1163,,,
"",,,CHAK NO 005 (RASUL PUR ),190020316,189,150,339,,,
"",,,CHAK NO 005 (RASUL PUR ),190020317,242,173,415,,,
"",,,CHAK NO 005 (RASUL PUR ),190020318,338,261,599,,,
"",,,,,1655,1284,2939,,,
"",160,Govt. Boys Elemintry School Ali Pur Chak No.6 (Combined,CHAK NO 006  (ALI PUR ),190020301,536,342,878,1,1,2
"",,,,,536,342,878,,,
"",161,Govt.Girls Elemintry School Ali Pur Chak No.6 (Combined,CHAK NO 006  (ALI PUR ),190020302,909,644,1553,2,1,3
"",,,,,909,644,1553,,,
"",162,Govt. Boys Elemintry School Rosa Tibba (Male,Chak No. 4 Kamoki,190020206,503,0,503,3,0,3
"",,,,,503,0,503,,,
"",163,Govt. Boys Elemintry School Rosa Tibba (Female,Chak No. 4 Kamoki,190020206,503,346,849,3,0,3
"",,,,,503,346,849,,,
"",164,Govt.Girls Community School Rosa Tibba (Male,Chak No. 4 Kamoki,190020207,361,0,361,2,0,2
"",,,,,361,0,361,,,
"",165,Govt.Girls Community School Rosa Tibba (Female,Chak No. 4 Kamoki,190020207,0,322,322,0,2,2
"",,,,,0,322,322,,,
"",166,Govt.Girls High School Rosa Tibba (Combined,Chak No. 4 Kamoki,190020208,569,463,1032,1,1,2
"",,,CHAK NO 001 (ROSA TIBA),190020212,391,246,637,,,
"",,,Chak No 2 Nizampura,190020213,612,424,1036,,,
"",,,Chak No 2 Nizampura,190020214,526,473,999,,,
"",,,Chak No 2 Nizampura,190020215,363,288,651,,,
"",,,Chak No 2 Nizampura,190020216,236,243,479,,,
"",,,Chak No 2 Nizampura,190020217,608,487,1095,,,
"",,,,,3305,2624,5929,,,
"",167,Govt. Boys Elemintry School      Veerum (Male,Chak No. 4 Kamoki,190020204,165,0,165,2,0,2
"",,,Chak No. 4 Kamoki,190020205,1106,0,1106,,,
"",,,,,1271,0,1271,,,
"",,,Chak No. 4 Kamoki,190020205,1106,912,2018,,,
"",,,,,1271,1053,2324,,,
"",169,Govt.Girls High School Jagowala (Male,Chak No. 4 Kamoki,190020201,516,0,516,4,0,4
"",,,Chak No. 4 Kamoki,190020202,357,0,357,,,
"",,,,,873,0,873,,,
"",170,Govt.Girls High School Jagowala (Male,Chak No. 4 Kamoki,190020203,284,0,284,4,0,4
"",,,,,284,0,284,,,
"",171,Govt.Girls High School Jagowala (Female,Chak No. 4 Kamoki,190020203,284,246,530,4,0,4
"",,,,,284,246,530,,,
"",172,Govt.Girls High School Jagowala (Female,Chak No. 4 Kamoki,190020201,516,468,984,4,0,4
"",,,Chak No. 4 Kamoki,190020202,357,303,660,,,
"",,,,,873,771,1644,,,
"",173,Govt. Boys Elemintry School Jhod Singh Wala Chak No.13 (Male,Jhod Singh Chk-13,190020610,264,0,264,2,0,2
"",,,Jhod Singh Chk-13,190020611,465,0,465,,,
"",,,Jhod Singh Chk-13,190020612,183,0,183,,,
"",,,,,912,0,912,,,
"",174,"Govt. Boys Elemintry School Jhod Singh Wala Chak No.13(Female",Jhod Singh Chk-13,190020610,264,208,472,2,0,2
"",,,Jhod Singh Chk-13,190020611,465,411,876,,,
"",,,Jhod Singh Chk-13,190020612,183,128,311,,,
"",,,,,912,747,1659,,,
"",175,Govt. Boys Primary School Javaed Nagar (Male,Jhod Singh Chk-13,190020613,403,0,403,2,0,2
"",,,Jhod Singh Chk-13,190020614,530,0,530,,,
"",,,,,933,0,933,,,
"",176,Govt. Boys Primary School Javaed Nagar (Female,Jhod Singh Chk-13,190020613,403,279,682,2,0,2
"",,,Jhod Singh Chk-13,190020614,530,494,1024,,,
"",,,,,933,773,1706,,,
"",177,Govt.Girls Primary School Javaed Nagar (Combined,Jhod Singh Chk-13,190020615,459,344,803,1,1,2
"",,,Jhod Singh Chk-14,190020616,497,405,902,,,
"",,,,,956,749,1705,,,
"",178,Govt. Boys Primary School Chak No.10 Kharepar Sharif (Male,Kharaper Chak No.10,190020601,534,0,534,2,0,2
"",,,Kharaper Chak No.10,190020602,421,0,421,,,
"",,,,,955,0,955,,,
"",179,Govt. Boys Primary School Chak No.10 Kharepar Sharif (Female,Kharaper Chak No.10,190020601,534,456,990,2,0,2
"",,,Kharaper Chak No.10,190020602,421,345,766,,,
"",,,,,955,801,1756,,,
"",180,Govt. Boys Primary School Bola Gari(Combined,Kharaper Chak No.10,190020603,419,316,735,2,2,4
"",,,Kharaper Chak No.10,190020604,345,238,583,,,
"",,,Kharaper Chak No.10,190020605,150,106,256,,,
"",,,Kharaper Chak No.10,190020606,52,36,88,,,
"",,,,,966,696,1662,,,
"",,CHAK NO 012(DHANA ),190020608,219,165,384,,,
"",,CHAK NO 012(DHANA ),190020609,322,218,540,,,
"",,,,719,519,1238,,,
182,Govt. Boys High School Hussain Khan Wala Chak No.8 (Male,Chak No.8 Veriam,190020303,489,0,489,2,0,2
"",,Chak No.8 Veriam,190020304,391,0,391,,,
"",,,,880,0,880,,,
183,Govt. Boys High School Hussain Khan Wala Chak No.8 (Female,Chak No.8 Veriam,190020303,489,366,855,2,0,2
"",,Chak No.8 Veriam,190020304,391,335,726,,,
"",,,,880,701,1581,,,
184,Govt. Boys High School Hussain Khan Wala Chak No.8 (Male,Chak No.8 Veriam,190020305,594,0,594,2,0,2
"",,Chak No.8 Veriam,190020306,331,0,331,,,
"",,,,925,0,925,,,
185,Govt. Boys High School Hussain Khan Wala Chak No.8 (Female,Chak No.8 Veriam,190020305,594,468,1062,2,0,2
"",,Chak No.8 Veriam,190020306,331,284,615,,,
"",,,,925,752,1677,,,
186,Govt. Boys Primary School Goher Chak No.8 (Male,Chak No.8 Veriam,190020307,258,0,258,2,0,2
"",,,,258,0,258,,,
187,Govt. Boys Primary School Goher Chak No.8 (Female,Chak No.8 Veriam,190020307,258,197,455,2,0,2
"","SrNO.",No. and name of poling station,In case of rural area,,Number of pollng Booths,,,,,
"",,,Name of Electoral areas,Cenuse block code,Male,Female,Total,Male,Female,Total
"",1,2,3,4,8,9,10,11,12,13
"",1,Govt. Boys High School Chak Np.27 Dholen                (Combined,CHAK NO 027 (DHOLAN GANJA),191020401,549,433,982,1,1,2
"",2,Govt.Girls Primary School Chak No.27 Ganjay               (Combined,CHAK NO 027 (DHOLAN GANJA),191020402,351,262,613,2,2,4
"",,,CHAK NO 027 (DHOLAN GANJA),191020403,308,213,521,,,
"",3,Govt. Boys Primary School Madar Chak No.26   (Combined,CHAK NO 026(KHAI ),191020404,288,230,518,1,1,2
"",4,Govt.Girls Primary School  Chak No.26  (Combined,CHAK NO 026(KHAI ),191020405,384,279,663,2,1,3
"",,,CHAK NO 026(KHAI ),191020406,271,181,452,,,
"",5,Govt. Boys Primary School Chak No.25 (Combined,CHAK NO 026(KHAI ),191020407,203,100,303,2,1,3
"",6,Govt.Girls Primary School Chak No.25(Combined,CHAK NO 026(KHAI ),191020408,572,354,926,2,2,4
"",,,CHAK NO 25( KHOKAR ),191020409,211,256,467,,,
"",,,,,783,610,1393,,,
"",7,Govt. Boys Chak No.69 (Combined,CHAK NO 25( KHOKAR ),191020410,344,156,500,1,1,2
"",,,CHAK NO 69 SAR KOT,191020415,417,262,679,,,
"",,,CHAK NO 69 SAR KOT,191020416,348,214,562,,,
"",,,,,1109,632,1741,,,
"",8,Govt.Girls Chak No.73(Combined,CHAK NO 25( KHOKAR ),191020411,689,505,1194,2,1,3
"",,,CHAK NO 25( KHOKAR ),191020412,422,260,682,,,
"",,,,,,,,,,
"",,,,,,,,,,
"",,,CHAK NO 069(SAR KOT,191020414,330,212,542,,,
"",,,,,1474,1004,2478,,,
"",9,Govt High School HanjRai Kalan (Male,HANJRAI KALAN,191020501,693,0,693,3,0,3
"",,,HANJRAI KALAN,191020502,419,0,419,,,
"",,,HANJRAI KALAN,191020503,321,0,321,,,
"",10,Govt High School HanjRai Kalan (Female,HANJRAI KALAN,191020501,0,448,448,0,3,3
"",,,HANJRAI KALAN,191020502,0,261,261,,,
"",,,HANJRAI KALAN,191020503,0,174,174,,,
"",,,,,0,883,883,,,
"",11,Govt Primary School Kot Chattar Singh (Male,HANJRAI KALAN,191020505,215,0,215,3,0,3
"",,,HANJRAI KALAN,191020506,671,0,671,,,
"",,,,,886,0,886,,,
"",12,Govt Primary School Kot Chattar Singh (Female,HANJRAI KALAN,191020505,0,169,169,0,2,2
"",,,HANJRAI KALAN,191020506,0,436,436,,,
"",,,,,0,605,605,,,
"",13,Govt. Elemintry School Hanjrai Khurd          (Combined,HANJRAI KALAN,191020504,602,421,1023,2,2,4
"",,,,,602,421,1023,,,
"",14,Govt. Elemintry School Hanjrai Khurd          (Combined,HANJRAI KALAN,191020507,286,174,460,2,2,4
"",,,,,286,174,460,,,
"",15,Govt.Girls Primary School Kot Haji Imam Khan Hanjria Kalan(Combined,HANJRAI KALAN,191020508,200,99,299,1,1,2
"",,,,191020511,97,93,190,,,
"",,,,191020512,294,161,455,,,
"",,,,191020513,333,215,548,,,
"",,,,191020514,586,345,931,,,
"",,,,,1510,913,2423,,,
"",16,Govt Primary School  Kot Jan Muhammad Hanjrai Kalan (Male,HANJRAI KALAN,191020509,523,0,523,2,0,2
"",,,HANJRAI KALAN,191020510,292,0,292,,,
"",,,,,,,,,,
"",,,,,815,0,815,,,
"",17,Govt Primary School  Kot Jan Muhammad Hanjrai Kalan (Female,HANJRAI KALAN,191020509,0,331,331,0,2,2
"",,,HANJRAI KALAN,191020510,0,147,147,,,
"",,,,,0,478,478,,,
"",18,Govt.Girls Elemintry School Shekhum (Combined,SHEIKHAM,191020601,310,174,484,2,1,3
"",,,SHEIKHAM,191020606,138,87,225,,,
"",,,,,448,261,709,,,
"",19,Govt. Boys High School Shekhum (Male,SHEIKHAM,191020602,191,0,191,2,0,2
"",,,SHEIKHAM,191020603,384,0,384,,,
"",,,SHEIKHAM,191020604,593,0,593,,,
"",,,,,1168,0,1168,,,
"",20,Govt. Boys High School Shekhum (Female,SHEIKHAM,191020602,0,132,132,0,2,2
"",,,SHEIKHAM,191020603,0,268,268,,,
"",,,,,0,824,824,,,
"",21,Govt.Primary School Jhok Shekhum(Combined,SHEIKHAM,191020605,0,0,0,2,1,3
"",,,SHEIKHAM,191020607,397,284,681,,,
"",,,,,397,284,681,,,
"",22,Govt Elemintry School Jagowala Chak No.40 (Combined,SHEIKHAM,191020608,855,601,1456,2,2,4
"",,,,,855,601,1456,,,
"",23,Govt Elemintry School Jagowala Chak No.40 (Combined,JAGO WALA(CHAK NO40),191020610,0,0,0,2,2,4
"",,,,,0,0,0,,,
"",24,Govt. Boys Primary School Khurshid Abad  Chak No.40 (Combined,GHOK SHEIKHAM,191020609,586,422,1008,2,1,3
"",,,JAGO WALA(CHAK NO40),191020613,825,510,1335,,,
"",,,,,1411,932,2343,,,
"",25,Govt.Girls Middle School Jagowala (Combined,JAGO WALA(CHAK NO40),191020611,706,529,1235,2,2,4
"",,,,,706,529,1235,,,
"",26,Govt.Girls Middle School Jagowala (Combined,JAGO WALA(CHAK NO40),191020612,518,378,896,2,2,4
"",,,,,518,378,896,,,
"",27,"Govt Primary School Niaz Baig, Gopay Rai (Combined",NIAZBEG GOPI RAI(CHAK -42),191020614,442,236,678,2,1,3
"",,,NIAZBEG GOPI RAI(CHAK -42),191020615,602,456,1058,,,
"",,,NIAZBEG GOPI RAI(CHAK -42),191020616,371,223,594,,,
"",,,SHEIKHAM,191020617,9,50,59,,,
"",,,JAGOWALA (CHAK NO40),191020618,420,241,661,,,
"",,,,,1844,1206,3050,,,
"",28,"Govt- Veterinary Hospital, Phool Nagar (Male","i) Eidga Road,Mohallah Joian Wala,Dr.Nazeer",191080101,433,0,433,2,0,2
"",,,"Masjid Noor,Sadqia.  Mohallah Joianwala",191080102,381,0,381,,,
"",,,,,814,0,814,,,
"",29,"Govt- Veterinary Hospital, Phool Nagar (Female","i) Eidga Road,Mohallah Joian Wala,Dr.Nazeer",191080101,0,346,346,0,2,2
"",,,"Masjid Noor,Sadqia.  Mohallah Joianwala",191080102,0,303,303,,,
"",,,,,0,649,649,,,
"",30,Govt High School No.2 Phool Nagar (Male,"i) Mohallah Sadiq Zarger,H/S No.2,HassanPatwari",191080103,323,0,323,3,0,3
"",,,".Mohallah Joian Wala,Gali Dr.Ismail TalayWali,Masjid Chah Faqiran",191080104,717,0,717,,,
"",,,,,1040,0,1040,,,
"",31,Govt High School No.2 Phool Nagar (Female,"i) Mohallah Sadiq Zarger,H/S No.2,HassanPatwari",191080103,0,247,247,0,2,2
"",,,".Mohallah Joian Wala,Gali Dr.Ismail TalayWali,Masjid Chah Faqiran",191080104,0,537,537,,,
"",,,,,0,784,784,,,
"",32,Govt.B/High School No.2 Phool Nagar (Male,"i) High School No.2, Madrassa Deoband-2",191080105,291,0,291,2,0,2
"",,,"Lasem School,Masjid Aqsa,Street Zargaran",191080106,515,0,515,,,
"",,,"MASJID NOOR, MASJID QASIM, MOHJOIAN WALA",191080107,274,0,274,,,
"",,,"i) Mohallah Sadiq Zarger,H/S No.2,HassanPatwari",191080109,204,0,204,,,
"",,,,,1566,0,1566,,,
"",33,Govt.B/High School No.2 Phool Nagar (Female,"i) High School No.2, Madrassa Deoband-2",191080105,0,251,251,0,2,2
"",,,"Lasem School,Masjid Aqsa,Street Zargaran",191080106,0,440,440,,,
"",,,"Masjid Noor,Sadqia.  Mohallah Joianwala",191080107,0,248,248,,,
"",,,"i) High School No.2, Madrassa Deoband-2",191080108,0,167,167,,,
"",,,"i) Mohallah Sadiq Zarger,H/S No.2,HassanPatwari",191080109,0,151,151,,,
"",,,,,0,1257,1257,,,
"",34,Basic Health Unit Phool Nagar        (Combined,"Purana Buraf Karkhana,MohallahKhanzada,Kazam Raza,Masjid KharulInam",191080201,531,393,924,2,2,4
"",,,,,531,393,924,,,
"",35,Basic Health Unit Phool Nagar         (Combined,"Masjid Ahle Hadis,Fazal street,Gali BabaMuhammad Ali Shah",191080202,627,514,1141,2,2,4
"",,,,,627,514,1141,,,
"",36,"Govt.Govt.Girls High School No.1,Phool Nagar (Combined","Kachi Masjid ,Gurduwara,Langerkhan, PostOffice,Gali Subaydar",191080203,702,613,1315,2,2,4
"",,,,,702,613,1315,,,
"",37,Govt.Govt.Girls Primary School Mianke Mor (Male,"i) Mohallah Patwarian,Sherpur Road,Miankemor",191080204,239,0,239,3,0,3
"",,,,,,,,,,
"",,,"Miank Mor,Gali Imambarga Mehdi shah",191080205,466,0,466,,,
"",,,,,705,0,705,,,
"",38,Govt.Govt.Girls Primary School Mianke Mor (Female,"i) Mohallah Patwarian,Sherpur Road,Miankemor",191080204,0,167,167,0,2,2
"",,,"Miank Mor,Gali Imambarga Mehdi shah",191080205,0,306,306,,,
"",,,,,0,473,473,,,
"",39,Govt.Govt.Girls Degree College Phool Nagar (Male,"i) Kot Radha Kishen Road,Sher Pur Road",191080206,377,0,377,2,0,2
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080207,36,0,36,,,
"",,,"iKot Rana Hayat,Rana Khalil",191080208,528,0,528,,,
"",,,"Purana Buraf Karkhana,MohallahKhanzada,Kazam Raza,Masjid KharulInam",191080209,408,0,408,,,
"",,,"MOHALLAH PATWARIAN WALA MIAN KAMOR",191080210,185,0,185,,,
"",,,MIAN KI MOR GALI IMAM BARGAH,191080211,245,0,245,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080212,0,0,0,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080213,0,0,0,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080214,0,0,0,,,
"",40,Govt.Govt.Girls Degree College Phool Nagar (Female,"i) Kot Radha Kishen Road,Sher Pur Road",191080206,0,277,277,0,2,2
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080207,0,28,28,,,
"",,,"Purana Buraf Karkhana,MohallahKhanzada,Kazam Raza,Masjid KharulInam",191080209,0,340,340,,,
"",,,"MOHALLAH PATWARIAN WALA MIAN KAMOR",191080210,0,137,137,,,
"",,,MIAN KI MOR GALI IMAM BARGAH,191080211,0,231,231,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080212,0,0,0,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080213,0,0,0,,,
"",,,"Sabzi Mandi,TelephoneExchange,DareArqam School",191080214,0,0,0,,,
"",41,Govt .Primary School Ahmed Nagar  Pattoki (Male,Ahmed Nagar,191090101,826,0,826,3,0,3
"",,,,,826,0,826,,,
"",42,Govt .Primary School Ahmed Nagar  Pattoki (Male,Ahmed Nagar,191090102,511,0,511,3,0,3
"",,,Ahmed Nagar,191090103,761,0,761,,,
"",,,Ahmed Nagar,191090107,0,0,0,,,
"",,,,,1272,0,1272,,,
"",43,Govt .Primary School Ahmed Nagar  Pattoki (Female,Ahmed Nagar,191090101,0,288,288,0,2,2
"",,,Ahmed Nagar,191090102,0,223,223,,,
"",,,Ahmed Nagar,191090103,0,427,427,,,
"",,,Ahmed Nagar,191090107,0,168,168,,,
"",,,,,0,1106,1106,,,
"",44,Govt .Govt.Girls Primary School Ahmed Nagar  Pattoki (Male,Ahmed Nagar,191090104,369,0,369,2,0,2
"",,,Malik Pura,191090105,337,0,337,,,
"",,,Malik Pura,191090106,230,0,230,,,
"",,,,,936,0,936,,,
"",45,Govt .Govt.Girls Primary School Ahmed Nagar  Pattoki (Female,Ahmed Nagar,191090104,0,345,345,0,2,2
"",,,Malik Pura,191090105,0,299,299,,,
"",,,Malik Pura,191090106,0,164,164,,,
"",,,,,0,808,808,,,
"",46,"Govt.Girls High School Bhadian , Pattoki (Male",Bhadian,191090201,486,0,486,3,0,3
"",,,,,486,0,486,,,
"",47,"Govt.Girls High School Bhadian , Pattoki (Male",Bhadian,191090202,1305,0,1305,3,0,3
"",,,Bhadian,191090205,47,0,47,,,
"",,,,,1352,0,1352,,,
"",48,"Govt.Girls High School Bhadian , Pattoki (Female",Bhadian,191090201,0,440,440,0,3,3
"",,,Bhadian,191090202,0,623,623,,,
"",,,Bhadian,191090205,0,542,542,,,
"",,,,,0,1605,1605,,,
"",49,"Govt . Govt.Girls  College, Pattoki (Male",Church Road Bhadian,191090203,381,0,381,2,0,2
"",,,Church Road Bhadian,191090204,551,0,551,,,
"",,,,,932,0,932,,,
"",50,"Govt . Govt.Girls  College, Pattoki (Female",Church Road Bhadian,191090203,0,317,317,0,2,2
"",,,Church Road Bhadian,191090204,0,511,511,,,
"",51,"Govt.Elemintry School Bhadian ,Pattoki (Male",Badar Colony,191090301,527,0,527,4,0,4
"",,,Iqbal Town,191090302,348,0,348,,,
"",52,"Govt.Elemintry School Bhadian ,Pattoki (Male",Bakar Mandi,191090303,646,0,646,4,0,4
"",,,Asif Colony,191090304,969,0,969,,,
"",,,Asif Colony,191090305,0,0,0,,,
"",,,,,1615,0,1615,,,
"",53,"Govt.Elemintry School Bhadian ,Pattoki (Female",Bakar Mandi,191090303,0,486,486,0,3,3
"",,,Asif Colony,191090304,0,739,739,,,
"",,,Asif Colony,191090305,0,0,0,,,
"",,,,,0,1225,1225,,,
"",54,"Govt.Elemintry School Bhadian ,Pattoki (Female",Badar Colony,191090301,0,471,471,0,3,3
"",,,Iqbal Town,191090302,0,280,280,,,
"",,,,,0,751,751,,,
"",55,"Govt.Commercial College,Pattoki (Male",Shahad Man Colony,191090401,837,0,837,2,0,2
"",,,Shahad Man Colony,191090402,372,0,372,,,
"",,,Shahad Man Colony,191090405,0,0,0,,,
"",,,Shahad Man Colony,191090406,0,0,0,,,
"",,,,,1209,0,1209,,,
"",56,"Govt.Commercial College,Pattoki (Female",Shahad Man Colony,191090401,0,705,705,0,2,2
"",,,,,0,705,705,,,
"",57,"Govt.Commercial College,Pattoki (Female",Shahad Man Colony,191090405,0,0,0,0,0,0
"",,,Shahad Man Colony,191090406,0,0,0,,,
"",,,,,0,0,0,,,
"",58,"Govt.Commercial College,Pattoki (Female",Shahad Man Colony,191090402,0,359,359,0,1,1
"",,,,,0,359,359,,,
"",59,Govt.Govt. Boys Elemintry School  Islamia Pattoki     (Male,Mega Road,191090403,489,0,489,2,0,2
"",,,Anwar Colony,191090404,479,0,479,,,
"",,,,,968,0,968,,,
"",60,Govt.Govt. Boys Elemintry School Islamia Pattoki    (Female,Mega Road,191090403,0,402,402,0,2,2
"",,,Anwar Colony,191090404,0,363,363,,,
"",,,,,0,765,765,,,
"",61,Govt. Boys High School Pattoki(Combined,Fasail Colony,191090501,95,62,157,1,1,2
"",,,College Road,191090502,439,396,835,,,
"",,,,,534,458,992,,,
"",62,"Govt. Degree College,Pattoki(Combined",College Road,191090503,346,328,674,2,1,3
"",,,Din Collony,191090504,419,348,767,,,
"",,,,,765,676,1441,,,
"",63,"Govt.Govt. Boys Elemintry School Imambarga,Pattoki (Male",Mandian Wala Road,191100101,164,0,164,3,0,3
"",,,,,,,,,,
"",,,Mandian Wala Road,191100102,204,0,204,,,
"",,,,,368,0,368,,,
"",64,"Govt.Govt. Boys Elemintry School Imambarga,Pattoki (Male",Mandian Wala Road,191100103,2415,0,2415,3,0,3
"",65,"Govt.Govt. Boys Elemintry School Imambarga,Pattoki (Female",Mandian Wala Road,191100101,0,116,116,0,0,0
"",,,Mandian Wala Road,191100102,0,196,196,,,
"",,,Mandian Wala Road,191100103,0,1978,1978,,,
"",,,,,0,2290,2290,,,
"",66,Govt . Govt.Girls MC School Old Mandi Pattoki  (Male,School Gali,191100104,563,0,563,2,0,2
"",,,Mohallah Saeed Qasr Gull,191100105,669,0,669,,,
"",,,,,1232,0,1232,,,
"",67,Govt . Govt.Girls MC School Old Mandi Pattoki (Female,School Gali,191100104,0,504,504,0,2,2
"",,,Mohallah Saeed Qasr Gull,191100105,0,620,620,,,
"",,,,,0,1124,1124,,,
"",68,M.C.Govt. Boys Primary School No.2  Pattoki (Male,Budhen Halvai,191100106,1051,0,1051,2,0,2
"",,,Budhen Halvai,191100107,46,0,46,,,
"",,,Budhen Halvai,191100108,0,0,0,,,
"",,,,,1097,0,1097,,,
