125 Total,,,,-,-,-,687,619,1306,2,2,4
126,"Govt. Girls Primary School, Alipur © (P)",Ali Pur,125030801,-,-,,459,383,842,1,1,2
"",Kansi Mohra,125030802,-,-,,115,75,190,,,,
126 Total,,,,-,-,-,574,458,1032,1,1,2
127,Govt. Girls Primary School Fatehpur (C) (P),Fatehpur,125030803,-,-,,563,520,1083,2,1,3
"",Fatehpur,125030804,-,-,,18,10,28,,,,
127 Total,,,,-,-,-,581,530,1111,2,1,3
128,Govt Boys High School Padhri © (P),Padhri,125040201,-,-,,532,478,1010,2,2,4
"",Motho Mohri,125040202,-,-,,134,128,262,,,,
128 Total,,,,-,-,-,666,606,1272,2,2,4
129,"Govt. Boys Elementary School Mehr Waris(C) (P)",Dhok Nagial,125040204,-,-,,441,359,800,1,1,2
130,"Govt. Boys Elementary School Mehr Waris(C)","Dhoke BabaNoor",125040205,-,-,,344,301,645,1,1,2
130 Total,,,,-,-,-,344,301,645,1,1,2
131,"Govt. Girls Primary School Bhatti Bala (C)(P)",Labana Hal,125040203,-,-,,333,302,635,2,1,3
"",Bhojo Mohra,125040206,-,-,,322,278,600,,,,
131 Total,,,,-,-,-,655,580,1235,2,1,3
132,Govt. Boys Primary School Nathot (M) (P),Nathot,125030901,-,-,,652,0,652,2,0,2
"",Nathot,125030902,-,-,,432,0,432,,,,
132 Total,,,,-,-,-,1084,0,1084,2,0,2
133,Govt. Boys Primary School Nathot (F),Nathot,125030901,-,-,,0,660,660,0,2,2
"",Nathot,125030902,-,-,,0,375,375,,,,
133 Total,,,,-,-,-,0,1035,1035,0,2,2
134,Govt.Boys High School Dial (C) (P),Dial,125031008,-,-,,485,433,918,1,1,2
134 Total,,,,-,-,-,485,433,918,1,1,2
135,Govt.Girls Primary School Kohala (C) (P),Kohala,125031004,-,-,,357,319,676,1,1,2
135 Total,,,,-,-,-,357,319,676,1,1,2
136,"Govt.Boys Primary School Chak Jabot (C)(P)",Rakh Jaboot,125031001,-,-,,2,3,5,1,1,2
"",Rakh Padhial,125031002,-,-,,33,29,62,,,,
"",Bhaita,125031003,-,-,,117,80,197,,,,
"",Thathi,125031005,-,-,,188,133,321,,,,
136 Total,,,,-,-,-,340,245,585,1,1,2
137,Govt Boys Primary School Hanni (C) (P),Hanni,125031006,-,-,,298,245,543,2,2,4
"",Damkar,125031007,-,-,,533,458,991,,,,
137 Total,,,,-,-,-,831,703,1534,2,2,4
138,Govt Model Primary School Pahdial (C) (P),Phadrala,125030903,-,-,,119,102,221,2,1,3
"",Phadial,125030904,-,-,,605,586,1191,,,,
138 Total,,,,-,-,-,724,688,1412,2,1,3
139,"Govt Girls Primary School Kotli Behram (C)(P)",Kotli Behram,125030108,-,-,,355,336,691,1,1,2
139 Total,,,,-,-,-,355,336,691,1,1,2
140,"Govt Girls Higher Secondary SchoolDina(M) (P)",-,-,New Jhang Dina,127040101,,129,0,129,2,0,2
"",-,-,"MohallahHadala",127040102,,454,0,454,,,,
"",-,-,"MohallahHadala",127040109,,499,0,499,,,,
140 Total,,,,-,-,-,1082,0,1082,2,0,2
141,"Govt Girls Higher Secondary School Dina(F)(P)",-,-,New Jhang Dina,127040101,,0,134,134,0,2,2
"-",-,"MohallahHadala",127040102,,0,468,468,,,,,
"-",-,"MohallahHadala",127040109,,0,467,467,,,,,
142,"Govt. Boys Primary School No. 2 Moh.AzadShah Dina(M) (P)",-,-,"Moh Azad ShahDina",127040103,,682,0,682,2,0,2
"",-,-,"Nai AbadiThekrian Dina",127040104,,422,0,422,,,,
142 Total,,,,-,-,-,1104,0,1104,2,0,2
143,"Govt. Girls Primary School No. 2 Moh.AzadShah Dina (F) (P)",-,-,"Moh Azad ShahDina",127040103,,0,624,624,0,2,2
"",-,-,"Nai AbadiThekrian Dina",127040104,,0,373,373,,,,
143 Total,,,,-,-,-,0,997,997,0,2,2
144,"Govt. Boys Primary School No. 2 Moh.AzadShah Dina(M) (P)",-,-,"Moh SheikhanDina",127040105,,427,0,427,2,0,2
"",-,-,"Moha AzadSahah Dina",127040106,,729,0,729,,,,
144 Total,,,,-,-,-,1156,0,1156,2,0,2
145,"Govt. Girls Primary School No. 2 Moh.AzadShah Dina (F) (P)",-,-,"Moh SheikhanDina",127040105,,0,397,397,0,2,2
"",-,-,"Moh Azad ShahDina",127040106,,0,662,662,,,,
145 Total,,,,-,-,-,0,1059,1059,0,2,2
146,"Govt. Boys High School Miana Moh. Dina(M) (P)",-,-,"Moh SheikhanDina",127040107,,490,0,490,4,0,4
"",-,-,"Main BazarMangla RoadDina",127040108,,503,0,503,,,,
"",-,-,"Moh SheikhanMaina MohDina",127040203,,454,0,454,,,,
146 Total,,,,-,-,-,1447,0,1447,4,0,4
147,"Govt Girls High School Mian Bazar Dina (F)(P)",-,-,"Moh SheikhanDina",127040107,,0,449,449,0,4,4
"",-,-,"Main BazarMangla RoadDina",127040108,,0,463,463,,,,
"",-,-,"Moh SheikhanMaina MohDina",127040203,,0,431,431,,,,
147 Total,,,,-,-,-,0,1343,1343,0,4,4
"-",-,"Moh Miana-Moh  MahsoomShah",127040201,,463,0,463,,,,,
""
""
"",,-,-,"Moh Miana-Moh  MahsoomShah",127040207,,276,0,276,,,
148 Total,,,,-,-,-,1649,0,1649,3,0,3
149,"Govt. Girls High School Main Bazar Dina (F)(P)",-,-,"Moh Miana-Moh  MahsoomShah",127040201,,0,488,488,0,3,3
"",,-,-,"Moh Miana-Moh  MahsoomShah",127040206,,0,791,791,,,
"",,-,-,"Moh Miana-Moh  MahsoomShah",127040207,,0,242,242,,,
149 Total,,,,-,-,-,0,1521,1521,0,3,3
150,"Govt. Boys High School Miana Moh. Dina(M)",-,-,"Quaid-e-AzamTown",127040202,,474,0,474,2,0,2
"",,-,-,"Madina TownDina",127040204,,428,0,428,,,
"",,-,-,"Quaid-e-AzamTown",127040208,,218,0,218,,,
150 Total,,,,-,-,-,1120,0,1120,2,0,2
151,"Govt. Boys High School Miana Moh. Dina(F)",-,-,"Quaid-e-AzamTown",127040202,,0,323,323,0,2,2
"",,-,-,"Madina TownDina",127040204,,0,356,356,,,
"",,-,-,"Quaid-e-AzamTown",127040208,,0,365,365,,,
151 Total,,,,-,-,-,0,1044,1044,0,2,2
152,"Govt Boys Elementary School Thekrian (C)(P)",-,-,Thekrian Dina,127040205,,460,417,877,1,1,2
152 Total,,,,-,-,-,460,417,877,1,1,2
153,"Govt. Girls Elemantry School MuftianDina(C) (P)",-,-,Muftian Dina,127050101,,851,807,1658,2,2,4
153 Total,,,,-,-,-,851,807,1658,2,2,4
154,"Govt. Girls Elemantry School MuftianDina(M) (P)",-,-,Muftian Dina,127050102,,547,0,547,2,0,2
"",,-,-,"Moh NawabPura",127050103,,487,0,487,,,
154 Total,,,,-,-,-,1034,0,1034,2,0,2
155,"Govt. Girls Elemantary School MuftianDina(F) (P)",-,-,Muftian Dina,127050102,,0,547,547,0,2,2
"-",-,"Moh NawabPura",127050103,,0,427,427,,,,,
""
""
156,"Govt.Boys Primary School DomeliMoh.Dina(M) (P)",-,-,"Khalil AbadDina",127050104,,341,0,341,3,0,3
"",-,-,"Domeli MohDina",127050105,,485,0,485,,,,
"",-,-,"Domeli MohDina",127050110,,441,0,441,,,,
156 Total,,,,-,-,-,1267,0,1267,3,0,3
157,"Govt. Girls  Primary  School DomeliMoh.Dina(F) (P)",-,-,"Khalil AbadDina",127050104,,0,278,278,0,2,2
"",-,-,"Domeli MohDina",127050105,,0,416,416,,,,
"",-,-,"Domeli MohDina",127050110,,0,403,403,,,,
157 Total,,,,-,-,-,0,1097,1097,0,2,2
158,"Govt.Boys Primary School DomeliMoh.Dina(C) (P)",-,-,"DomeliMohallah Dina",127050106,,694,650,1344,2,2,4
158 Total,,,,-,-,-,694,650,1344,2,2,4
159,Primary Health Centre GT Road Dina (M),-,-,"Moh GhausiaDina.",127050107,,481,0,481,3,0,3
"",-,-,Nia Moh Dina,127050108,,569,0,569,,,,
"",-,-,Nia Moh Dina,127050109,,378,0,378,,,,
159 Total,,,,-,-,-,1428,0,1428,3,0,3
160,"Primary Health Centre GT Road,Dina(F)",-,-,"Moh GhausiaDina.",127050107,,0,445,445,0,3,3
"",-,-,Nia Moh Dina,127050108,,0,553,553,,,,
"",-,-,Nia Moh Dina,127050109,,0,361,361,,,,
160 Total,,,,-,-,-,0,1359,1359,0,3,3
161,"Govt. Higher Secondary School GT RoadDina (M) (P)",-,-,Noor Moh Dina,127050201,,166,0,166,4,0,4
"",-,-,Noor Moh Dina,127050202,,367,0,367,,,,
"",-,-,Noor Moh Dina,127050211,,423,0,423,,,,
161 Total,,,,-,-,-,956,0,956,4,0,4
162,"Govt. Boys Higher Secondary School Dinaold name (Govt. Boys Primary School No.3Dina) (F) (P)",-,-,Noor Moh Dina,127050201,,0,156,156,0,3,3
"",-,-,Noor Moh Dina,127050202,,0,320,320,,,,
"",-,-,Noor Moh Dina,127050211,,0,424,424,,,,
162 Total,,,,-,-,-,0,900,900,0,3,3
"-",-,Moh Islam Pura,127050203,,367,0,367,,,,,
163 Total,,,,-,-,-,909,0,909,2,0,2
164,"Govt. Boys Higher Secondary School Dinaold name (Govt. Boys Primary School No.3Dina) (F) (P)",-,-,Moh Islam Pura,127050203,,0,370,370,0,2,2
"",-,-,Moh Islam Pura,127050204,,0,528,528,,,,
164 Total,,,,-,-,-,0,898,898,0,2,2
165,M..C.Junior Model School Dina(M) (P),-,-,"Kayani StreetMangla roadDina",127050205,,809,0,809,4,0,4
"",-,-,"Iqbal TownKayani StreetDina",127050206,,924,0,924,,,,
165 Total,,,,-,-,-,1733,0,1733,4,0,4
166,M.C. Juniour Model School Dina(F) (P),-,-,"Kayani StreetMangla roadDina",127050205,,0,797,797,0,4,4
"",-,-,"Iqbal TownKayani StreetDina",127050206,,0,817,817,,,,
166 Total,,,,-,-,-,0,1614,1614,0,4,4
167,M.C. Juniour Model School Dina(C) (P),-,-,"Madina StreetDina",127050207,,682,630,1312,1,1,2
167 Total,,,,-,-,-,682,630,1312,1,1,2
168,"Govt. Girls Higher Secondary School HadalaMangla Road.Dina(M) (P)",-,-,Hadali Dina,127050208,,978,0,978,2,0,2
168 Total,,,,-,-,-,978,0,978,2,0,2
169,"Govt. Boys Primary School Hadala ManglaRoad. Dina (F) (P)",-,-,Hadali Dina,127050208,,0,905,905,0,2,2
169 Total,,,,-,-,-,0,905,905,0,2,2
170,"Govt. Girls Higher Secondary School HadalaMangla Road.Dina(M) (P)",-,-,Hadali Dina,127050209,,52,0,52,2,0,2
"",-,-,Iqbal Town,127050210,,500,0,500,,,,
"",-,-,Hadali Dina,127050212,,539,0,539,,,,
170 Total,,,,-,-,-,1091,0,1091,2,0,2
171,"Govt. Boys Primary School Hadala ManglaRoad. Dina (F) (P)",-,-,Hadali Dina,127050209,,0,42,42,0,2,2
"",-,-,Iqbal Town,127050210,,0,399,399,,,,
"",-,-,Hadali Dina,127050212,,0,510,510,,,,
171 Total,,,,-,-,-,0,951,951,0,2,2
172,"Govt. Boys Elementary School Hamlet (M)(P)",-,-,Mangla Cantt,124010101,,228,0,228,2,0,2
"-",-,Mangla Cantt,124010102,,6,0,6,,,,,
"-",-,Mangla Cantt,124010103,,132,0,132,,,,,
"-",-,Mangla Cantt,124010104,,42,0,42,,,,,
"-",-,Mangla Cantt,124010201,,124,0,124,,,,,
"-",-,Mangla Cantt,124010202,,20,0,20,,,,,
"-",-,Mangla Cantt,124010203,,45,0,45,,,,,
"-",-,Mangla Cantt,124010204,,94,0,94,,,,,
173,"Govt. Boys Elementary School Hamlet (F)(P)",-,-,Mangla Cantt,124010101,,0,219,219,0,2,2
"",-,-,Mangla Cantt,124010102,,0,7,7,,,,
"",-,-,Mangla Cantt,124010103,,0,118,118,,,,
"",-,-,Mangla Cantt,124010104,,0,29,29,,,,
"",-,-,Mangla Cantt,124010201,,0,109,109,,,,
"",-,-,Mangla Cantt,124010202,,0,23,23,,,,
"",-,-,Mangla Cantt,124010203,,0,42,42,,,,
"",-,-,Mangla Cantt,124010204,,0,85,85,,,,
173 Total,,,,-,-,-,0,632,632,0,2,2
174,Govt. Boys Elementary School Baral(M) (P),-,-,Mangla Cantt,124010205,,561,0,561,2,0,2
"",-,-,Mangla Cantt,124010206,,762,0,762,,,,
174 Total,,,,-,-,-,1323,0,1323,2,0,2
175,Govt. Girls Elementary School Baral (F) (P),-,-,Mangla Cantt,124010205,,0,544,544,0,2,2
"",-,-,Mangla Cantt,124010206,,0,654,654,,,,
175 Total,,,,-,-,-,0,1198,1198,0,2,2
176,"Govt. Boys Elementary School Hamlet (M)(P)",Sutlanpur,127020701,-,-,,473,481,954,1,1,2
176 Total,,,,-,-,-,473,481,954,1,1,2
177,"Govt. Boys Primary School Jalo Chak (M)(P)",Jalo Chak,127010204,-,-,,641,0,641,2,0,2
"",Jalo Chak,127010205,-,-,,515,0,515,,,,
"",Jalo Chak,127010206,-,-,,112,0,112,,,,
177 Total,,,,-,-,-,1268,0,1268,2,0,2
178,Govt. Boys Primary School Jalo Chak(F) (P),Jalo Chak,127010204,-,-,,0,565,565,0,2,2
"",Jalo Chak,127010205,-,-,,0,454,454,,,,
"",Jalo Chak,127010206,-,-,,0,100,100,,,,
178 Total,,,,-,-,-,0,1119,1119,0,2,2
179,Govt. Boys Primary School Nakodar(C) (P),Nikodar,127010201,-,-,,457,0,457,2,0,2
"",Nikodar,127010202,-,-,,678,0,678,,,,
179 Total,,,,-,-,-,1135,0,1135,2,0,2
180,"Govt. Boys Primary School Nakodar, (F)",Nakodar,127010201,-,-,,0,432,432,0,2,2
"",Nakodar,127010202,-,-,,0,617,617,,,,
180 Total,,,,-,-,-,0,1049,1049,0,2,2
181,Govt. Girls High School Nakodar(C) (P),Nikodar,127010203,-,-,,465,403,868,1,1,2
181 Total,,,,-,-,-,465,403,868,1,1,2
182,Govt. Boys Elementary School Ladhar(C) (P),Ladhar,127010207,-,-,,518,506,1024,2,2,4
"",Lohar,127010211,-,-,,60,49,109,,,,
"",Doom,127010212,-,-,,250,209,459,,,,
182 Total,,,,-,-,-,828,764,1592,2,2,4
183,"Govt. Girls Primary School Sheikhupur (C)(P)","ManaraMoh.Shikhupura",127010208,-,-,,277,245,522,2,2,4
"ManaraMoh.Shikhupura",127010209,-,-,,675,630,1305,,,,,
184,"Govt. Girls Primary School Sheikhupur (C)(P)","ManaraMoh.Shikhupura",127010210,-,-,,400,382,782,2,2,4
"",Sahi,127020804,-,-,,237,204,441,,,,
184 Total,,,,-,-,-,637,586,1223,2,2,4
185,Govt. Boys High School Pindori(C) (P),Pindori,127020802,-,-,,644,580,1224,2,2,4
"",Tama,127020805,-,-,,287,278,565,,,,
185 Total,,,,-,-,-,931,858,1789,2,2,4
186,Govt. Boys High School Pindori(C) (P),Pindori,127020801,-,-,,544,485,1029,1,1,2
186 Total,,,,-,-,-,544,485,1029,1,1,2
187,Govt. Boys High School Pindori(C)  (P),Pindori,127020803,-,-,,606,526,1132,1,1,2
187 Total,,,,-,-,-,606,526,1132,1,1,2
188,Govt. Girls High School Pandori(C) (P),Potha,127020806,-,-,,348,307,655,1,1,2
188 Total,,,,-,-,-,348,307,655,1,1,2
189,Govt. Elementary School Budhar (C) (P),Budhar,127020702,-,-,,316,300,616,1,1,2
189 Total,,,,-,-,-,316,300,616,1,1,2
190,"Govt. Model Primary School Sanatha ( C )(P)",Rumli,127020703,-,-,,226,202,428,2,2,4
"",Snatha,127020704,-,-,,442,372,814,,,,
"",Pehal,127020705,-,-,,72,60,132,,,,
"",Chaja Jattan,127020706,-,-,,192,177,369,,,,
190 Total,,,,-,-,-,932,811,1743,2,2,4
191,"Govt Model Elemantry School MaduKalas(M) (P)",Madu Kalas,127010108,-,-,,753,0,753,2,0,2
"",Madu Kalas,127010109,-,-,,75,0,75,,,,
"",Madu Kalas,127010110,-,-,,58,0,58,,,,
"",Madu Kalas,127010111,-,-,,55,0,55,,,,
"",Pir Bachar,127010113,-,-,,258,0,258,,,,
191 Total,,,,-,-,-,1199,0,1199,2,0,2
192,"Govt. Model Elementary School MaduKalas (F) (P)",Madu Kalas,127010108,-,-,,0,718,718,0,2,2
"",Madu Kalas,127010109,-,-,,0,65,65,,,,
"",Madu Kalas,127010110,-,-,,0,49,49,,,,
"",Madu Kalas,127010111,-,-,,0,51,51,,,,
"",Pir Bachar,127010113,-,-,,0,209,209,,,,
192 Total,,,,-,-,-,0,1092,1092,0,2,2
193,"Govt Girls Primary School Channi Gujran ©(P)",Channi Gujran,127010103,-,-,,511,450,961,1,1,2
193 Total,,,,-,-,-,511,450,961,1,1,2
194,Govt. Girls High School Sagri (C) (P),Sagri,127010104,-,-,,363,338,701,2,2,4
"",Sagri,127010105,-,-,,507,522,1029,,,,
194 Total,,,,-,-,-,870,860,1730,2,2,4
195,Govt. Model Primary School Kurla(M) (P),Kurla,127010106,-,-,,251,0,251,2,0,2
"",Kurla,127010107,-,-,,943,0,943,,,,
195 Total,,,,-,-,-,1194,0,1194,2,0,2
196,Govt. Model Primary School Kurla (F),Kurla,127010106,-,-,,0,239,239,0,2,2
kurla,127010107,-,-,,0,827,827,,,,,
197,Govt. Boys Primary Sahu Chak(C) (P),Sau Chak,127010101,-,-,,301,288,589,2,2,4
"",,Dhanial,127010102,-,-,,119,119,238,,,
"",,karunta,127010112,-,-,,144,160,304,,,
"",,karunta,127010114,-,-,,332,326,658,,,
197 Total,,,,-,-,-,896,893,1789,2,2,4
198,"Govt. Boys Elementary School Teenpura (C)(P)","Rakh BataliDheer",127010701,-,-,,9,5,14,1,1,2
"",,Chak Lodhi,127010705,-,-,,35,35,70,,,
"",,Teenpura,127010706,-,-,,582,518,1100,,,
198 Total,,,,-,-,-,626,558,1184,1,1,2
199,Govt. Boys Primary School Bakhara(C) (P),Bakhara,127010703,-,-,,133,86,219,1,1,2
"",,Salli,127010707,-,-,,139,92,231,,,
"",,Budhan,127010708,-,-,,182,147,329,,,
199 Total,,,,-,-,-,454,325,779,1,1,2
200,"Govt Girls Elementary School Masian ( C)(P)",Masian,127010801,-,-,,354,334,688,1,1,2
200 Total,,,,-,-,-,354,334,688,1,1,2
201,"Govt. Boys Elementary School Chakoha ©(P)",Chakoha,127010803,-,-,,840,671,1511,2,1,3
201 Total,,,,-,-,-,840,671,1511,2,1,3
202,Govt. Girls Primary School Ratial (C) (P),Chak Mahun,127010702,-,-,,288,258,546,1,1,2
"",,Ratial,127010704,-,-,,226,231,457,,,
"",,Rukh Grat,127010802,-,-,,0,0,0,,,
202 Total,,,,-,-,-,514,489,1003,1,1,2
203,Govt. Boys Primary School Sohan (C) (P),"Rakh Panala(B-C)",127010804,-,-,,0,0,0,1,1,2
"",,Dhoke Sawan,127010903,-,-,,293,278,571,,,
203 Total,,,,-,-,-,293,278,571,1,1,2
204,Govt Model Primary School Kaniat(C) (P),Tarki Jor,127011003,-,-,,617,574,1191,1,1,2
204 Total,,,,-,-,-,617,574,1191,1,1,2
205,Govt Girls Primary School Rupper (C) (P),Raja Nara,127011001,-,-,,273,248,521,1,1,2
"",,Rupper,127011004,-,-,,341,327,668,,,
205 Total,,,,-,-,-,614,575,1189,1,1,2
206,Govt. Girls Primary School Ramdial (C) (P),Ramdial,127010805,-,-,,280,267,547,2,1,3
"",,Data,127011002,-,-,,478,403,881,,,
206 Total,,,,-,-,-,758,670,1428,2,1,3
207,Govt. Girls High School Sohan (M) (P),Sohan,127010901,-,-,,526,0,526,2,0,2
"",,Sohan,127010902,-,-,,511,0,511,,,
207 Total,,,,-,-,-,1037,0,1037,2,0,2
208,Govt. Girls High School Sohan (F),Sohan,127010901,-,-,,0,488,488,0,2,2
"",,Sohan,127010902,-,-,,0,430,430,,,
208 Total,,,,-,-,-,0,918,918,0,2,2
209,Govt Girls Primary School Aima Bari (C)(P),Aima Bari,127020201,-,-,,204,197,401,1,1,2
Choor Mughal,127020403,-,-,,311,267,578,,,,,
210,Govt. Boys High School Maira(M) (P),"Kotha DakhliHall",127020401,-,-,,169,0,169,3,0,3
"",Kottla Dattan,127020402,-,-,,200,0,200,,,,
"",Channi,127020406,-,-,,24,0,24,,,,
"",Maira,127020407,-,-,,1082,0,1082,,,,
210 Total,,,,-,-,-,1475,0,1475,3,0,3
211,Govt. Girls High School Maira(F) (P),"Kotha DakhliHall",127020401,-,-,,0,184,184,0,3,3
"",Kottla Dattan,127020402,-,-,,0,181,181,,,,
"",Channi,127020406,-,-,,0,17,17,,,,
"",Maira,127020407,-,-,,0,1059,1059,,,,
211 Total,,,,-,-,-,0,1441,1441,0,3,3
212,Govt. Boys Primary School Ranjha(M) (P),"Khokher AgerKhan",127020203,-,-,,485,0,485,2,0,2
"",Ranjha,127020404,-,-,,694,0,694,,,,
212 Total,,,,-,-,-,1179,0,1179,2,0,2
213,Govt. Boys Primary School Ranjha(F) (P),"Khokhar AgarKhan",127020203,-,-,,0,413,413,0,2,2
"",Ranjha,127020404,-,-,,0,601,601,,,,
213 Total,,,,-,-,-,0,1014,1014,0,2,2
214,Govt Boys Primary School Barala (C) (P),Barala,127020305,-,-,,469,475,944,1,1,2
214 Total,,,,-,-,-,469,475,944,1,1,2
215,"Govt Girls Primary School Pind Rajwal ©(P)",Pind Rajwal,127020304,-,-,,409,372,781,1,1,2
"",Chak Balian,127020405,-,-,,113,76,189,,,,
215 Total,,,,-,-,-,522,448,970,1,1,2
216,Govt. Girls Primary School Chak Qazi(C) (P),Chak Qazi,127020205,-,-,,514,456,970,2,1,3
"",Chak Qazi,127020206,-,-,,193,147,340,,,,
216 Total,,,,-,-,-,707,603,1310,2,1,3
217,Basic Health Unit Chak Latif Ullah (C) (P),Chak Latif Ullah,127020301,-,-,,121,96,217,2,1,3
"",Tibba Rajgan,127020302,-,-,,200,173,373,,,,
"","Aima MuftianSaydian",127020303,-,-,,351,365,716,,,,
217 Total,,,,-,-,-,672,634,1306,2,1,3
218,"Govt. Boys Primary School Chak Darya (C)(P)",Dehri Hardo,127020202,-,-,,220,187,407,1,1,2
"",Rehana,127020204,-,-,,356,295,651,,,,
218 Total,,,,-,-,-,576,482,1058,1,1,2
219,"Govt. Boys Primary School Chak Darya (C)(P)",Chak Darya,127020210,-,-,,478,430,908,1,1,2
"",Chak Darya,127020211,-,-,,156,167,323,,,,
219 Total,,,,-,-,-,634,597,1231,1,1,2
220,"Govt. Boys Elementary School Dhanyala(M) (P)",Dhanyala,127020207,-,-,,55,0,55,3,0,3
"",Dhanyala,127020208,-,-,,1409,0,1409,,,,
"",Dhanyala,127020209,-,-,,9,0,9,,,,
220 Total,,,,-,-,-,1473,0,1473,3,0,3
221,(P),Dhanyala,127020208,-,-,,0,1285,1285,0,3,3
"",Dhanyala,127020209,-,-,,0,4,4,,,,
221 Total,,,,-,-,-,0,1343,1343,0,3,3
222,"Office of the Field Assistant Ara Jasrota (C)(P)",Budhar,127020603,-,-,,592,543,1135,1,1,2
"",Budhar,127020604,-,-,,50,38,88,,,,
"",Beli Budhar,127020608,-,-,,0,0,0,,,,
222 Total,,,,-,-,-,642,581,1223,1,1,2
223,"Govt. Girls Elementary School AraJasrota(C) (P)",Khurad,127020306,-,-,,253,224,477,2,2,4
"",Ara Jasrota,127020605,-,-,,244,220,464,,,,
"",Ara Jasrota,127020606,-,-,,503,494,997,,,,
223 Total,,,,-,-,-,1000,938,1938,2,2,4
224,Union Council Office Mughalabad(C) (P),Mughalabad,127020607,-,-,,536,434,970,2,1,3
"",Hasnot,127020609,-,-,,202,181,383,,,,
224 Total,,,,-,-,-,738,615,1353,2,1,3
225,Govt.Boys Primary School Dulial (M) (P),Dulial,127020601,-,-,,29,0,29,2,0,2
"",Dulial,127020602,-,-,,1054,0,1054,,,,
225 Total,,,,-,-,-,1083,0,1083,2,0,2
226,Govt.Boys Primary School Dulial (F) (P),Duilial,127020601,-,-,,0,32,32,0,2,2
"",Dulial,127020602,-,-,,0,976,976,,,,
226 Total,,,,-,-,-,0,1008,1008,0,2,2
227,Govt Girls High School Mangola© (P),Mangola,127020503,-,-,,158,140,298,1,1,2
"",Joyian,127020504,-,-,,253,222,475,,,,
227 Total,,,,-,-,-,411,362,773,1,1,2
228,"Govt. Girls Model Primary School BuraPindi (C) (P)",Bura Pindi,127020505,-,-,,529,480,1009,1,1,2
228 Total,,,,-,-,-,529,480,1009,1,1,2
229,"Govt. Girls Model Primary School BuraPindi (C) (P)",Sidh Tajpur,127020506,-,-,,537,507,1044,2,2,4
"",Khatana,127020508,-,-,,366,365,731,,,,
229 Total,,,,-,-,-,903,872,1775,2,2,4
230,Govt. Boys Primary School Bhrita (C) (P),Bhirta,127020501,-,-,,622,592,1214,2,2,4
"",Mota Sharqi,127020502,-,-,,360,334,694,,,,
230 Total,,,,-,-,-,982,926,1908,2,2,4
231,"Govt. Boys Elementary School Kaluwal(C)(P)",Kaluwal,127020109,-,-,,470,436,906,2,2,4
"",Chammala,127020507,-,-,,335,324,659,,,,
231 Total,,,,-,-,-,805,760,1565,2,2,4
232,"Govt. Boys Elementary School Chak AbdulKhaliq(C) (P)","Chak AbdulKhaliq",127020101,-,-,,533,523,1056,2,2,4
"","Chak AbdulKhaliq",127020102,-,-,,86,91,177,,,,
232 Total,,,,-,-,-,619,614,1233,2,2,4
233,"Govt. Model Primary School Khana Boki(M)(P)",Khana Boki,127020106,-,-,,694,0,694,2,0,2
"",Khana Boki,127020107,-,-,,55,0,55,,,,
"",Chak Dadu,127020110,-,-,,309,0,309,,,,
233 Total,,,,-,-,-,1058,0,1058,2,0,2
Khana Boki,127020106,-,-,,0,668,668,,,,,
"",,Chak Dadu,127020110,-,-,,0,291,291,,,
234 Total,,,,-,-,-,0,1004,1004,0,2,2
235,"Govt.Boys Elementary School, Chak Akka(C) (P)",Chak Akka,127020104,-,-,,90,71,161,2,2,4
"",Chak Akka,127020105,-,-,,843,783,1626,,,,
235 Total,,,,-,-,-,933,854,1787,2,2,4
236,Govt. Girls High School Chak Akka(C) (P),Haral,127020103,-,-,,267,231,498,2,2,4
"",Dhoke Awan,127020108,-,-,,600,580,1180,,,,
236 Total,,,,-,-,-,867,811,1678,2,2,4
237,Govt. Model Primary School Mohal (C) (P),Bora Jangal,127010401,-,-,,502,494,996,1,1,2
237 Total,,,,-,-,-,502,494,996,1,1,2
238,Govt. Model Primary School Mohal (C) (P),Mohal,127010402,-,-,,646,587,1233,2,2,4
"",Mohal,127010403,-,-,,0,0,0,,,,
238 Total,,,,-,-,-,646,587,1233,2,2,4
239,"Govt. Model Primary School Behrampur(C)(P)",Rehana,127010301,-,-,,284,264,548,2,1,3
"",Pir Shah Wasin,127010305,-,-,,509,442,951,,,,
239 Total,,,,-,-,-,793,706,1499,2,1,3
240,"Govt.Model Primary School MehtaLohsar(C) (P)",Mehta Lohsar,127010404,-,-,,572,515,1087,1,1,2
240 Total,,,,-,-,-,572,515,1087,1,1,2
241,Govt. Model Primary School Mal Dev(C) (P),Mal dev.,127010405,-,-,,465,434,899,2,2,4
"",Mal dev.,127010406,-,-,,262,182,444,,,,
"",Mal dev.,127010407,-,-,,59,46,105,,,,
241 Total,,,,-,-,-,786,662,1448,2,2,4
242,"Govt. Model Primary School Said Hussain(M) (P)",Said Hussain,127010302,-,-,,539,0,539,4,0,4
"",Said Hussain,127010303,-,-,,525,0,525,,,,
"",Said Hussain,127010304,-,-,,589,0,589,,,,
242 Total,,,,-,-,-,1653,0,1653,4,0,4
243,"Govt. Model Primary School Said Hussain(F) (P)",Said Hussain,127010302,-,-,,0,447,447,0,3,3
"",Said Hussain,127010303,-,-,,0,468,468,,,,
"",Said Hussain,127010304,-,-,,0,518,518,,,,
243 Total,,,,-,-,-,0,1433,1433,0,3,3
244,"Govt. Girls Primary School Chah Ganjah(C)(P)",Garh  Mahal,127010307,-,-,,22,19,41,2,2,4
