308,"Government Model Primary School Kot PhulayShah (Combined)",Kot Phulay Shah,177040408,,,,764,564,1328,1,1,2,Combined
"",,Total,1318,1002,2320,,,,,,,,
309,"Government Model Primary School Charkay(Combined)",Kamonkay,177040501,,,,414,299,713,2,1,3,Combined
"",,Charkay,177040502,,,,504,409,913,,,,
"",,Total,918,708,1626,,,,,,,,
310,"Government Model Primary School Dudhra(Combined)",Ratti Pindi,177040503,,,,457,357,814,2,1,3,Combined
"",,Dhudra,177040504,,,,587,459,1046,,,,
"",,Total,1044,816,1860,,,,,,,,
311,"Government Girls Elementary School GadhuKalan (Combined)",Gadhu Kalan,177040505,,,,748,611,1359,1,1,2,Combined
"",,Total,748,611,1359,,,,,,,,
312,Government Primary School Dhbola (Combined),Dhbola,177040601,,,,490,397,887,1,1,2,Combined
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
313,(Combined),Manga,177040603,,,,409,276,685,1,1,2,Combined
"",,Total,1329,956,2285,,,,,,,,
314,"Government Girls Elementary School Agroia(Combined)",Agroia,177040701,,,,506,452,958,2,2,4,Combined
"",,Agroia,177040702,,,,570,466,1036,,,,
"",,Total,1076,918,1994,,,,,,,,
315,"Government Girls Primary School Sarang(Combined)",Sarang,177040703,,,,754,546,1300,1,1,2,Combined
"",,Total,754,546,1300,,,,,,,,
316,"Government Zulifqar Ali Bhutto ShaheedElementary School Bhagat (Combined)",Bhagat,177040704,,,,666,519,1185,1,1,2,Combined
"",,Total,666,519,1185,,,,,,,,
317,"Government Model Primary School Karmanwala(Combined)",Karmanwala,177040801,,,,872,519,1391,2,1,3,Combined
Total,872,519,1391,,,,,,,,,,
Jonokay,177040802,,,,365,270,635,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
319,"Government Boys Primary School Pindi kaluKhurd (Combined)",Pindi Kalu,177040803,,,,586,458,1044,2,1,3,Combined
"",,Pindi Kalu,177040804,,,,434,315,749,,,,
"",,Total,1020,773,1793,,,,,,,,
320,"Government Public Boys High School Pindi KaluEast (Combined)",Pindi Kalu,177040805,,,,353,269,622,2,1,3,Combined
"",,Pindi Kalu,177040806,,,,591,510,1101,,,,
"",,Total,944,779,1723,,,,,,,,
321,"Government Public Boys High School Pindi KaluWest (Combined)",Pindi Kalu,177040807,,,,261,214,475,1,1,2,Combined
"",,Pindi Kalu,177040808,,,,230,204,434,,,,
"",,Total,491,418,909,,,,,,,,
322,"Government Boys Elementary School RanmalSharif East (Combined)",Ranmal,177040901,,,,309,269,578,1,1,2,Combined
"",,Ranmal,177040904,,,,87,73,160,,,,
"",,Kot Kakkay Shah,177040905,,,,174,123,297,,,,
"",,Total,570,465,1035,,,,,,,,
323,"Government Boys Elementary School RanmalSharif West (Combined)",Ranmal,177040902,,,,474,385,859,2,1,3,Combined
"",,Ranmal,177040903,,,,325,271,596,,,,
"",,Total,799,656,1455,,,,,,,,
324,"Government Boys Primary School SahanpalSharif (Combined)",Kotha Bhola,177040705,,,,34,27,61,2,1,3,Combined
"",,Chani Sahnpal,177040906,,,,288,203,491,,,,
"",,Sahnianwala,177040907,,,,119,116,235,,,,
"",,Sahanpal,177040908,,,,530,449,979,,,,
"",,Total,971,795,1766,,,,,,,,
325,"Government Girls High School Jokalian(Combined)",Jokalian,177041001,,,,937,750,1687,2,1,3,Combined
"",,Total,937,750,1687,,,,,,,,
326,"Government Girls High School (Primary Portion)Jokalian (Combined)",Jokalian,177041002,,,,501,395,896,2,1,3,Combined
"",,Jokalian,177041003,,,,587,477,1064,,,,
"",,Total,1088,872,1960,,,,,,,,
327,"Government Centre Primary School, Jokalian(Combined)",Jokalian,177041004,,,,484,391,875,2,1,3,Combined
Jokalian,177041005,,,,441,351,792,,,,,,
Total,925,742,1667,,,,,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
328,(Combined),Narang,177041104,,,,530,411,941,1,1,2,Combined
"",,Total,746,587,1333,,,,,,,,
329,"Government Girls Elementary School Khosar(Combined)",Khosar,177041102,,,,471,328,799,2,1,3,Combined
"",,Khosar,177041103,,,,439,364,803,,,,
"",,Bela Mushtarka,177041106,,,,0,0,0,,,,
"",,Total,910,692,1602,,,,,,,,
330,"Government Boys High School Narang West(Combined)",Narang,177041105,,,,612,486,1098,1,1,2,Combined
"",,Total,612,486,1098,,,,,,,,
331,"Government Boys Primary School Dera TarranMughal Pura Phalia City East (Male )",,,"Circle No. 1 Mughal Pura PhaliaTown Committee",177070101,,558,0,558,4,0,4,Male
"",,"Phalia Ranjha Town  PhaliaTown Committee",177070103,,426,0,426,,,,,,
"",,"Circle No. 1 Phalia Mughal PuraPhalia Town Committee",177070110,,732,0,732,,,,,,
"",,"Circle No. 1 Phalia Mughal PuraPhalia Town Committee",177070111,,170,0,170,,,,,,
"",,Phalia Ameer (Rural),177070117,,92,0,92,,,,,,
Total,1978,0,1978,,,,,,,,,,
332,"Government Boys Primary School Dera TarranMughal Pura Phalia City West (Female)",,,"Circle No. 1Phalia Mughal PuraPhalia Town Committee",177070101,,0,455,455,0,3,3,Female
"",,"Phalia Ranjha Town  PhaliaTown Committee",177070103,,0,396,396,,,,,,
"",,"Circle No. 1Phalia Mughal PuraPhalia Town Committee",177070110,,0,673,673,,,,,,
"",,"Circle No. 1Phalia Mughal PuraPhalia Town Committee",177070111,,0,153,153,,,,,,
"",,Phalia Ameer (Rural),177070117,,0,70,70,,,,,,
Total,0,1747,1747,,,,,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
333,"Government Boys Elementary School PhaliaAmeer East (Male)",,,"Circle No. 1 Phalia Mughal PuraPhalia AmeerPhalia TownCommittee",177070104,,556,0,556,3,0,3,Male
"",,"Circle No. 1 Phalia Mughal PuraPhalia Ameer Phalia TownCommittee",177070105,,477,0,477,,,,,,
Total,1352,0,1352,,,,,,,,,,
"",,"Circle No. 1 Phalia Ameer PhaliaTown Committee",177070102,,0,297,297,,,,,,
"",,"Circle No. 1 Phalia Ameer PhaliaTown Committee",177070104,,0,539,539,,,,,,
"",,"Circle No. 1 Phalia Ameer PhaliaTown Committee",177070105,,0,488,488,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
335,"Government Boys Elementary School PhaliaAmeer West (Male)",,,"Circle No. 1 Phalia Mughal PuraPhalia Ameer Phalia TownCommittee",177070106,,419,0,419,2,0,2,Male
"",,,,"Circle No. 1 Phalia TownCommittee Mustafa Abad",177070107,,624,0,624,,,,
"",,Total,1043,0,1043,,,,,,,,
336,"Government M.C Girls Elementary School PhaliaAmeer West (Female)",,,"Circle No. 1 Phalia Ameer PhaliaTown Committee",177070106,,0,405,405,0,2,2,Female
"",,"Circle No. 1 Mustafa Abad,Phalia Town Committee",177070107,,0,607,607,,,,,,
Total,0,1012,1012,,,,,,,,,,
"",,"Circle No. 1 Phalia MehmanPhalia Town Committee",177070108,,325,0,325,,,,,,
"",,"Circle No. 1 Phalia MehmanPhalia Town Committee",177070109,,232,0,232,,,,,,
"",,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070201,,234,0,234,,,,,,
"",,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070202,,321,0,321,,,,,,
"",,"Circle No. 3 Phalia MohollahMehman Phalia TownCommittee",177070301,,384,0,384,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
338,"Office Tehsil Muncipal Administration PhaliaCity West (Female)",,,"Circle No. 1 Phalia MehmanPhalia Town Committee",177070108,,0,264,264,0,2,2,Female
"",,,,"Circle No. 1 PhaliaMehmanPhalia TownCommittee",177070109,,0,225,225,,,,
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070201,,0,213,213,,,,
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070202,,0,274,274,,,,
"",,,,"Circle No. 3 Phalia MohollahMehman Phalia TownCommittee",177070301,,0,344,344,,,,
"",,Total,0,1320,1320,,,,,,,,
339,"Government College for Women, Phalia City(Combined)",,,Phalia Amir    (Rural),177070116,,68,39,107,1,1,2,Combined
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070203,,635,571,1206,,,,
"",,Total,703,610,1313,,,,,,,,
340,"Government Pir Yaqoob Shah Degree CollegePhalia (Combined)",,,Phalia Amir,177070112,,26,21,47,1,1,2,Combined
"",,Phalia Amir,177070113,,527,363,890,,,,,,
"",,Phalia Amir,177070208,,183,173,356,,,,,,
Total,736,557,1293,,,,,,,,,,
"",,Phalia Amir,177070114,,195,160,355,,,,,,
"",,Phalia Mehman,177070308,,253,212,465,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
342,"Government Girls Primary School Helan MoorHaidari Mohallah, Phalia (Combined)",,,Phalia Amir,177070115,,331,249,580,2,1,3,Combined
"",,,,Phalia Mehman,177070309,,721,571,1292,,,,
"",,Total,1052,820,1872,,,,,,,,
343,"Government College of Commerce, Phalia(Combined)",,,Phalia Qeema.,177070119,,452,359,811,2,1,3,Combined
"",,,,Phalia Qeema.,177070120,,389,333,722,,,,
"",,Total,841,692,1533,,,,,,,,
344,"Government Girls Primary School Phalia Boota(Combined)",,,Phalia Boota,177070209,,470,360,830,2,1,3,Combined
"",,,,Phalia Boota,177070210,,314,216,530,,,,
"",,Total,784,576,1360,,,,,,,,
345,"Government Boys Primary School, PhaliaMehman (Male)",,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070204,,396,0,396,2,0,2,Male
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070205,,597,0,597,,,,
"",,,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070207,,310,0,310,,,,
"",,Total,1303,0,1303,,,,,,,,
346,"Government Girls Primary School, PhaliaMehman (Female)",,,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070204,,0,342,342,0,2,2,Female
"",,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070205,,0,501,501,,,,,,
"",,"Circle No. 2 Phalia Main BazarPhalia Town Committee",177070207,,0,270,270,,,,,,
Total,0,1113,1113,,,,,,,,,,
"",,Phalia Qeema. (Rural),177070118,,114,80,194,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Islamia High School, Phalia City347East (Combined)",In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBoo1ths","FemaleBoo1ths","TotalBoo2ths",Combined,
"",,Total,613,466,1079,,,,,,,,
348,"Government Islamia High School, Phalia CityWest (Male)",,,"Circle No. 3 Phalia Ghania RoadPhalia Town Committee",177070302,,405,0,405,3,0,3,Male
"",,,,"Circle No. 3 PhaliaPurana GujratPhalia Town Committee",177070303,,258,0,258,,,,
"",,,,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070304,,265,0,265,,,,
"",,,,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070305,,211,0,211,,,,
"",,Total,1139,0,1139,,,,,,,,
349,"Government Islamia High School, Phalia CityNorth (Male)",,,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070306,,393,0,393,3,0,3,Male
"",,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070307,,916,0,916,,,,,,
Total,1309,0,1309,,,,,,,,,,
"",,"Circle No. 3 Ghania Road PhaliaTown Committee",177070302,,0,376,376,,,,,,
"",,"Circle No. 3 Purana Gujrat RoadPhalia Town Committee",177070303,,0,259,259,,,,,,
"",,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070304,,0,206,206,,,,,,
"",,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070305,,0,185,185,,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,
No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,
Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",
"",,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070306,,0,331,331,0,2,2
"",,"Circle No. 3 Phalia QeemanPhalia Town Committee",177070307,,0,878,878,,,
""
"",DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,,,,,,,,,,,,,
"",No. and Name of Constituency NA-86 M.B.Din-II,,,,,,,,,,,,,
"",No. and Name of Polling Station,In Case of Rural Area,In Case of Urban Area,"S.No. of voters on theElectoral Roll in caseelectoral area is",,Number of Polling Booths,,,,,,,,
"",,,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
"",1,"Government Boys High School Ahla (East)(Male)",Ahla,175020101,,,,455,0,455,2,0,2,Male
"",,,Ahla,175020103,,,,809,0,809,,,,
"",,,Total,1264,0,1264,,,,,,,,
"",2,"Government Boys High School Ahla (West)(Female)",Ahla,175020101,,,,0,334,334,0,2,2,Female
"",,,Ahla,175020103,,,,0,626,626,,,,
"",,,Total,0,960,960,,,,,,,,
"",3,"Government Girls High School Ahla (East)(Combined)",Ahla,175020102,,,,698,507,1205,1,1,2,Combined
"",,,Total,698,507,1205,,,,,,,,
"",4,"Government Girls High School Ahla (West)(Combined)",Ahla,175020104,,,,559,417,976,2,1,3,Combined
"",,,Ahla,175020105,,,,279,174,453,,,,
"",,,Total,838,591,1429,,,,,,,,
"",5,"Government Model Primary School Kot Jharana(Combined)",Pindi Alyani,175020106,,,,230,175,405,2,1,3,Combined
"",,,Kot Admana,175020107,,,,265,208,473,,,,
"",,,Kot Jharana,175020108,,,,488,346,834,,,,
"",,,Total,983,729,1712,,,,,,,,
"",6,"Government Boys Primary School Bugga Pump(Combined)",Bir Pindi Jharana,175020109,,,,402,261,663,2,1,3,Combined
Bugga Pump,175020110,,,,686,483,1169,,,,,,,
Total,1088,744,1832,,,,,,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Boys High School Jhulana (East)",In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
7,(Male),Jhulana,175020302,,,,688,0,688,2,0,2,
"",,Total,1389,0,1389,,,,,,,,
8,"Government Boys High School Jhulana (West)(Female)",Jhulana,175020301,,,,0,640,640,0,2,2,Female
"",,Jhulana,175020302,,,,0,509,509,,,,
"",,Total,0,1149,1149,,,,,,,,
9,"Governmet Boys High School Jhulana North(Combined)",Jhulana,175020305,,,,379,248,627,2,1,3,Combined
"",,Jhulana,175020306,,,,683,501,1184,,,,
"",,Total,1062,749,1811,,,,,,,,
10,"Government Girls Elementary School Jhulana(Elementary Portion ) (Combined)",Jhulana,175020303,,,,394,312,706,2,1,3,Combined
"",,Jhulana,175020304,,,,524,469,993,,,,
"",,Total,918,781,1699,,,,,,,,
11,"Government Boys Elementary School Chak No.38 Gharbi (Male)",Chak No. 38,175020307,,,,274,0,274,2,0,2,Male
"",,Chak No. 38,175020308,,,,587,0,587,,,,
"",,Chak No. 38,175020309,,,,719,0,719,,,,
"",,Total,1580,0,1580,,,,,,,,
12,"Government Boys Elementary School Chak No.38 Gharbi (Female)",Chak No. 38,175020307,,,,0,255,255,0,2,2,Female
"",,Chak No. 38,175020308,,,,0,386,386,,,,
"",,Chak No. 38,175020309,,,,0,627,627,,,,
"",,Total,0,1268,1268,,,,,,,,
13,"Government Girls Elementary School (PrimaryPortion) Majhi (Female)",Majhi,176010602,,,,0,298,298,0,2,2,Female
"",,Majhi,176010604,,,,0,654,654,,,,
"",,Total,0,952,952,,,,,,,,
14,"Government Boys High School Majhi (East)(Male)",Majhi,176010602,,,,409,0,409,2,0,2,Male
"",,Majhi,176010604,,,,785,0,785,,,,
"",,Total,1194,0,1194,,,,,,,,
15,"Government Boys High School Majhi (West)(Combined)",Majhi,176010601,,,,353,280,633,2,1,3,Combined
Majhi,176010603,,,,500,415,915,,,,,,
Total,853,695,1548,,,,,,,,,,
Khaira,176010605,,,,131,63,194,Combined,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Model Primary School Warra16Chamian (Combined)",In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths2","FemaleBooths1","TotalBooths3",,
"",,Total,778,552,1330,,,,,,,,
17,"Government Girls Community ModelElementary School Bhagowal (Combined)",Bulhar,176010502,,,,383,268,651,2,1,3,Combined
"",,Bhagowal,176010508,,,,394,284,678,,,,
"",,Bhagowal,176010509,,,,165,145,310,,,,
"",,Total,942,697,1639,,,,,,,,
18,"Government Boys High School Noor Pur Piran(at Bhagowal) (Combined)",Noor Pur Piran,176010501,,,,495,345,840,1,1,2,Combined
"",,Kapoor,176010507,,,,126,87,213,,,,
"",,Total,621,432,1053,,,,,,,,
19,"Government Model Primary School Kattowal(Combined)",Kattowal,176010505,,,,448,315,763,2,1,3,Combined
"",,Phiphra,176010506,,,,474,382,856,,,,
"",,Total,922,697,1619,,,,,,,,
20,"Government Girls Elementary School Muradwal(Combined)",Murad Wal,176010503,,,,248,185,433,1,1,2,Combined
"",,Murad Wal,176010504,,,,379,314,693,,,,
"",,Total,627,499,1126,,,,,,,,
21,"Government Girls High School Sahna(Combined)",Sahna,175020604,,,,505,386,891,1,1,2,Combined
"",,Total,505,386,891,,,,,,,,
22,"Government Boys Centre Primary School Sahna(North) (Male)",Sahna,175020603,,,,863,0,863,2,0,2,Male
"",,Sahna,175020605,,,,348,0,348,,,,
"",,Total,1211,0,1211,,,,,,,,
23,"Government Boys Centre Primary School Sahna(South) (Female)",Sahna,175020603,,,,0,736,736,0,2,2,Female
"",,Sahna,175020605,,,,0,240,240,,,,
"",,Total,0,976,976,,,,,,,,
24,"Government Primary School Dera Miana(Dakhali Sahna) (Combined)",Sahna,175020606,,,,652,457,1109,2,1,3,Combined
"",,Sahna,175020607,,,,258,182,440,,,,
"",,Total,910,639,1549,,,,,,,,
25,Basic Health Unit Sahna (East) (Male),Sahna,175020601,,,,820,0,820,2,0,2,Male
Sahna,175020602,,,,593,0,593,,,,,,
Total,1413,0,1413,,,,,,,,,,
Sahna,175020601,,,,0,641,641,Female,,,,,
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationBasic Health Unit Sahna (West) (Female)26",In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths0","FemaleBooths2","TotalBooths2",,
"",,Total,0,1116,1116,,,,,,,,
27,"Government Primary School Chak No. 15Shumali (Combined)",Chak No. 15,175010105,,,,518,388,906,1,1,2,Combined
"",,Total,518,388,906,,,,,,,,
28,"Government Girls High School Sohawa DilowanaEast (Male)",Sohawa Dilowana,175020901,,,,708,0,708,3,0,3,Male
"",,Sohawa Dilowana,175020902,,,,623,0,623,,,,
"",,Sohawa Dilowana,175020903,,,,464,0,464,,,,
"",,Total,1795,0,1795,,,,,,,,
29,"Government Model Primary School Chak No. 5(Combined)",Chak No 5,175020609,,,,614,503,1117,1,1,2,Combined
"",,Total,614,503,1117,,,,,,,,
30,"Government Girls High School Sohawa DilowanaWest (Female)",Sohawa Dilowana,175020901,,,,0,532,532,0,2,2,Female
"",,Sohawa Dilowana,175020902,,,,0,578,578,,,,
"",,Sohawa Dilowana,175020903,,,,0,333,333,,,,
"",,Total,0,1443,1443,,,,,,,,
31,"Government Boys Primary School Chak No. 4(Combined)",Chak No. 04,175020608,,,,486,423,909,1,1,2,Combined
"",,Total,486,423,909,,,,,,,,
32,"Government Girls High School Sohawa DilowanaNorth (Combined)",Sohawa Dilowana,175020904,,,,491,409,900,2,1,3,Combined
"",,Sohawa Dilowana,175020905,,,,361,275,636,,,,
"",,Total,852,684,1536,,,,,,,,
33,"Government Model Primary School TibbiDaryani. (Combined)",Tibbi Daryani,175020906,,,,591,495,1086,1,1,2,Combined
"",,Total,591,495,1086,,,,,,,,
34,"Government Model Primary School Khanana(East) (Combined)",Khanana,175021003,,,,803,537,1340,2,1,3,Combined
"",,Total,803,537,1340,,,,,,,,
35,"Government Boys Primary School Kakowal(Combined)",Kakowal,175020907,,,,469,381,850,1,1,2,Combined
"",,Total,469,381,850,,,,,,,,
36,"Government Model Primary School Khanana(West) (Combined)",Khanana,175021004,,,,535,401,936,1,1,2,Combined
"",,Total,535,401,936,,,,,,,,
37,"Government Girls Elementary School Chimmon(Female)",Chimmon,175020501,,,,0,563,563,0,2,2,Female
Chimmon,175020502,,,,0,676,676,,,,,,
Total,0,1239,1239,,,,,,,,,,
""
DRAFT LIST OF POLLING STATIONS FOR A CONSTITUENCY ELECTION 2018 TO THE NATIONAL ASSEMBLY OF THE PUNJAB.,Booth Type,,,,,,,,,,,,
No. and Name of Constituency NA-85 M.B.Din-I,,,,,,,,,,,,,
"No. and Name of Polling StationGovernment Girls Elementary School Chak No.",In Case of Rural Area,In Case of Urban Area,"S.No. of voters onthe Electoral Rollin case electoralarea is bifurcated",Number of Voters,Number of Polling Booths,,,,,,,,
"",,Name of Electoral Area,"CensusBlock Code",Name of Electoral Area,"CensusBlock Code",Male,Female,Total,"MaleBooths","FemaleBooths","TotalBooths",,
"",11 (Combined),Total,542,462,1004,,,,,,,,
39,Population Welfare Unit Chimmon (Male),Chimmon,175020501,,,,670,0,670,2,0,2,Male
"",,Chimmon,175020502,,,,899,0,899,,,,
"",,Total,1569,0,1569,,,,,,,,
40,"Government Boys Higher Secondary SchoolKhewa East. (Combined)",Khewa,175021105,,,,283,238,521,2,1,3,Combined
"",,Khewa,175021108,,,,519,396,915,,,,
"",,Total,802,634,1436,,,,,,,,
41,"Government Girls Primary School Chimmon(Combined)",Chimmon,175020506,,,,872,683,1555,2,1,3,Combined
"",,Total,872,683,1555,,,,,,,,
42,"Government Boys Higher Secondary SchoolKhewa West. (Combined)",Khewa,175021106,,,,172,131,303,2,1,3,Combined
"",,Khewa,175021107,,,,684,510,1194,,,,
"",,Total,856,641,1497,,,,,,,,
43,"Government Boys Primary School Bagga Pind(Male)",Chimmon,175020503,,,,856,0,856,3,0,3,Male
"",,Chimmon,175020504,,,,521,0,521,,,,
"",,Chimmon,175020505,,,,329,0,329,,,,
"",,Total,1706,0,1706,,,,,,,,
44,"Government Girls High School Khewa East(Male)",Kotla Piran,175021101,,,,32,0,32,2,0,2,Male
